uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
1,1,Harvard University,100,100,100,100,100,100,76.6
2,2,Stanford University,73.3,40.7,89.6,80.1,70.1,70.6,53.8
3,3,Massachusetts Institute of Technology (MIT),70.4,68.2,80.7,60.6,73.1,61.1,68
4,4,"University of California, Berkeley",69.6,65.1,79.4,66.1,65.6,67.9,56.5
5,5,University of Cambridge,68.8,77.1,96.6,50.8,55.6,66.4,55.8
6,6,Princeton University,61,53.3,93.4,57.1,43,42.4,70.3
7,7,California Institute of Technology,59.6,49.5,66.7,49.3,56.4,44,100
8,8,Columbia University,58.8,63.5,65.9,52.1,51.9,68.8,33.2
9,9,University of Chicago,57.1,59.8,86.3,49,42.9,49.8,42
10,10,University of Oxford,56.6,49.7,54.9,52.3,51.9,70.9,43.1
11,11,Yale University,54.5,47.6,50.4,51,58.8,63,37.8
12,12,"University of California, Los Angeles",50.7,29.5,47.1,52.3,47.2,70.7,31.6
13,13,Cornell University,50.5,42,49.8,50.4,45.3,59.9,40.2
14,14,"University of California, San Diego",48.7,19.2,35.5,56.6,55.1,62.9,36.6
15,15,University of Washington,47.8,21.2,31.6,53,51.7,71.9,29.3
16,16,Johns Hopkins University,46.3,37.7,33.6,44,44.9,70.2,28.8
17,17,University of Pennsylvania,46.1,31.6,33.8,49.6,39.6,67.7,37.4
18,18,University College London,44.5,28.1,36.2,38.5,40.6,71.7,32.7
19,18,"University of California, San Francisco",44.5,0,39.9,46.8,53.5,59.5,34.9
20,20,Swiss Federal Institute of Technology Zurich,43.7,29.5,35.5,38.4,45.9,55.7,46.3
21,21,The University of Tokyo,42,30.8,14.1,41.9,48.6,70.8,28.8
22,22,University of Michigan-Ann Arbor,41.7,34.4,0,56.2,41.3,75.9,25.6
23,23,"The Imperial College of Science, Technology and Medicine",41.5,14.5,35.8,44.2,34.5,62,38
24,24,University of Wisconsin - Madison,41.1,30.8,34.8,40.2,35.7,62.5,24.6
25,25,University of Toronto,40.6,19.9,17.2,38.8,38.6,79.1,29.3
26,26,Kyoto University,38.9,31.6,37.2,33.6,32.6,59,23.5
27,27,New York University,38.8,28.1,31.9,35.2,40.3,56.2,23.3
28,27,Northwestern University,38.8,15.4,22.1,50.3,37,58.1,28.8
29,29,University of Illinois at Urbana-Champaign,38.6,29.9,36.2,34.9,32.4,55.5,28.6
30,30,"University of Minnesota, Twin Cities",38.5,29.5,16.3,47.3,32.5,64,26.2
31,31,Duke University,38,15.4,14.9,50.2,39,61.7,23.9
32,32,Washington University in St. Louis,37.4,22.9,24.9,40.7,41.8,50.5,26
33,33,Rockefeller University,36.5,17,59.8,30.3,40.9,19,39.6
34,34,University of Colorado at Boulder,36,12.6,34.1,37.1,36,45,34.2
35,35,University of Copenhagen,35.7,21.8,18.8,28,34,63.2,39.2
36,36,Pierre and Marie  Curie University - Paris 6,35,33.6,27.4,25.8,29.8,59.2,23.9
37,37,The University of Texas at Austin,34.8,16.2,16.3,38.6,37.5,56,26.6
38,38,"University of California, Santa Barbara",34.6,14.5,39.1,38.7,27.5,37.3,38
39,39,University of North Carolina at Chapel Hill,34.4,8.9,16.3,39.8,33.5,61.2,25.6
40,40,University of British Columbia,34.1,15.4,18.8,32.8,32,63,24.2
41,41,The University of Manchester,33.6,18.5,32.6,27.1,26.1,56.2,25.6
42,41,University of Paris-Sud (Paris 11),33.6,30.3,54.3,16.8,17.4,47.3,26.6
43,43,"University of Maryland, College Park",32.8,19.2,20,33,31.6,52.7,26.5
44,44,The University of Melbourne,32.3,17,13.3,28.6,25.3,66.9,30.2
45,44,The University of Texas Southwestern Medical Center at Dallas,32.3,18.5,34.5,31.1,35.6,35.8,22.4
46,46,Heidelberg University,32.2,19.9,25.3,23.7,29.4,51.7,34.2
47,47,The University of Edinburgh,32,20.5,24.9,25.8,30.5,51.9,25.9
48,48,Karolinska Institute,31.9,22.4,26.6,24.8,23.5,50.8,37.4
49,49,University of Southern California,31.3,0,31.7,35.6,22.1,53.2,20.3
50,50,"University of California, Irvine",31,0,29.3,34.3,28.9,45.3,27.5
51,51,Technical University Munich,30.5,34.8,21.6,22.3,23.2,48.3,32.3
52,52,University of Munich,30.3,25.6,19.1,20.3,28.9,50.7,32.6
53,53,Vanderbilt University,30.2,15.4,29,28.4,21.8,51,19
54,54,University of Zurich,30.1,5.1,24,27.1,29,51.6,25.4
55,55,King's College London,30,21.2,21,29.5,18.2,54.3,25.6
56,56,Utrecht University,29.8,22.9,20,29.1,25.4,46,26.9
57,57,"University of California, Davis",29.7,0,0,41,33,58,26
58,58,University of Geneva,29.4,27.1,28.2,21.4,27.6,38.1,29.4
59,58,University of Oslo,29.4,28.1,32.6,15.9,18.2,49.1,26.9
60,60,Pennsylvania State University - University Park,29.3,10.3,0,41.6,31.6,53.4,22.4
61,61,Carnegie Mellon University,29.2,31.6,31.6,28.6,15.2,34.3,34.4
62,61,Purdue University - West Lafayette,29.2,13.6,23.1,27.7,25.1,49,22.4
63,61,Uppsala University,29.2,17.8,27.4,18.4,24.6,49.8,27.1
64,64,McGill University,28.5,32.8,0,22.8,27.3,59.3,26.8
65,64,"Rutgers, The State University of New Jersey - New Brunswick",28.5,10.3,18.8,34.5,24.8,44.6,22.9
66,66,University of Bristol,28.3,7.3,16.3,25.7,32.4,45.5,29.3
67,67,The Hebrew University of Jerusalem,28.2,32,28.2,19.6,21.5,37.6,29.1
68,67,The Ohio State University - Columbus,28.2,12.6,0,38.3,22.8,60.9,18.9
69,67,University of Helsinki,28.2,12.6,16.3,25.2,22.4,51.8,31.3
70,70,"University of Pittsburgh, Pittsburgh Campus",28.1,18.5,0,39.8,19.2,59.6,18.3
71,71,Ghent University,27.8,5.1,13.3,26.9,18.3,57.5,34.5
72,72,Ecole Normale Superieure - Paris,27.6,48.9,28,6.2,19.5,26.4,60.5
73,73,Aarhus University,27.3,11.5,22.1,12.3,25.8,51.8,31
74,73,Boston University,27.3,11.5,11.5,29.1,26.3,49.5,21.8
75,75,Brown University,27,14.5,13.3,26.2,25.1,43.6,32.8
76,75,University of Groningen,27,0,18.8,23,21,52.6,32.7
77,77,Nagoya University,26.7,29,25.3,16.8,17.7,44.3,23.1
78,77,Stockholm University,26.7,24.1,27.4,18.1,19.4,40.4,25.6
79,77,Technion-Israel Institute of Technology,26.7,23.5,37.6,15.2,18.3,33.3,28.2
80,77,The Australian National University,26.7,13.6,19.2,24.8,20.1,45.1,29.1
81,77,The University of Queensland,26.7,12.6,0,22,24,63.2,29.3
82,82,Leiden University,26.5,17.8,9.4,25.7,22,46.9,32.9
83,83,University of Florida,26.2,17,0,30.9,21,58.7,17.3
84,84,Rice University,26,16.2,21.7,28.1,22.8,29.2,34.3
85,85,Osaka University,25.7,8.9,0,31.6,26.7,51.7,21.7
86,86,Moscow State University,25.3,41.4,33,0,7.7,46.4,31.3
87,87,The University of Western Australia,24.9,13.6,14.1,24.1,14.5,47.5,28.9
88,87,University of Basel,24.9,19.2,16.3,17.4,21.4,39.2,35
89,87,University of Strasbourg,24.9,25.1,28.8,15.9,19,34.6,21.7
90,90,KU Leuven,24.7,0,0,30.1,18.6,56.6,30.4
91,90,University of Arizona,24.7,14.5,0,27.2,27.5,48.4,20.3
92,92,University of Warwick,24.6,0,29.8,23.7,14,39.3,26.8
93,93,Arizona State University,24.5,0,20,22.2,25.5,42.6,19.1
94,93,"University of California, Santa Cruz",24.5,0,0,37.9,33.9,29,37.6
95,93,University of Utah,24.5,0,11.5,26.5,25.5,46.7,18.7
96,96,McMaster University,24.4,12.6,18.8,23.2,15.1,44.5,22.5
97,97,University of Bonn,24.3,15.4,19.8,17.4,21.1,39.8,25.9
98,98,VU University Amsterdam,24.2,0,0,27.8,18,55.5,33.3
99,99,Michigan State University,24,8.9,0,30.7,21.8,50.6,18.9
100,100,Texas A&M University,23.9,0,0,34.3,22.7,49.5,20.9
101,101-150,Aix Marseille University,0,13.6,0,15.2,20.3,50.1,27.6
102,101-150,Baylor College of Medicine,0,0,0,23.7,29.2,39.7,19.9
103,101-150,Case Western Reserve University,0,30.3,10.9,15.9,19,39.7,22.9
104,101-150,Emory University,0,0,0,28.4,22,51.3,18
105,101-150,Université libre de Bruxelles (ULB),0,19.9,26.6,11.3,11.8,32.7,30.4
106,101-150,Georgia Institute of Technology,0,12.6,0,30.3,22.4,43.2,28.1
107,101-150,Icahn School of Medicine at Mount Sinai,0,0,0,26.8,25,36.6,21.5
108,101-150,Indiana University Bloomington,0,10.3,21.6,18.5,21.9,39.6,20.2
109,101-150,London School of Economics and Political Science,0,19.9,16.3,15.2,0,31.2,28.7
110,101-150,Lund University,0,21.2,0,22.5,16.3,49.7,21.2
111,101-150,Mayo Medical School,0,0,0,35.4,12.8,46.5,29.5
112,101-150,Monash University,0,0,0,18.4,22.6,58.6,25.5
113,101-150,National University of Singapore,0,0,0,19.3,20.3,59.5,32.2
114,101-150,Norwegian University of Science and Technology - NTNU,0,13.6,21,10.1,12.9,36.4,20
115,101-150,Peking University,0,0,0,11.2,21.5,64,19.5
116,101-150,Radboud University Nijmegen,0,16.2,0,12.3,19.3,50.4,32.2
117,101-150,Seoul National University,0,0,0,12.3,17.9,67.1,23.5
118,101-150,Shanghai Jiao Tong University,0,0,0,12.6,10.6,68.5,23
119,101-150,Swiss Federal Institute of Technology Lausanne,0,0,0,26.1,29.2,41.8,38.4
120,101-150,Technical University of Denmark,0,5.1,11.5,21.1,14.6,39,23.4
121,101-150,The University of Glasgow,0,7.3,0,24.9,18.5,42.1,22.9
122,101-150,The University of New South Wales,0,0,0,20.2,17.8,58.6,23.9
