uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
364,302-403,University of Aberdeen,0,0,0,0,17.2,33.6,11.3
365,302-403,University of Bath,0,0,0,8.7,17.9,29.2,12.4
366,302-403,University of Bayreuth,0,0,0,12.4,16.5,25,12
367,302-403,University of Bergen,0,0,0,0,12.2,34.2,10.3
368,302-403,University of Bielefeld,0,0,0,15.1,13.2,25.7,12
369,302-403,University of Cagliari,0,0,0,12.4,9.7,24.6,12.5
370,302-403,University of Chile,0,10.9,0,0,8.1,30.6,9.8
371,302-403,University of Duesseldorf,0,0,0,8.7,10.1,36.5,12.3
372,302-403,University of Essex,0,17.8,0,8.7,5.9,19.3,9.5
373,302-403,University of Ferrara,0,0,0,8.7,5.7,28.7,16.1
374,302-403,University of Giessen,0,0,0,0,9.3,35.7,10
375,302-403,University of Greifswald,0,0,9.1,8.7,8.8,23.9,11.2
376,302-403,University of Jena,0,0,0,0,9.5,35.1,9.9
377,302-403,University of Jyvaskyla,0,0,0,8.7,9.3,24.8,9.5
378,302-403,University of Konstanz,0,0,0,12.4,17.8,23.5,11.9
379,302-403,University of Lausanne,0,0,0,0,17,30.4,10.6
380,302-403,University of Nevada - Reno,0,0,0,8.7,13.7,25.2,14.4
381,302-403,University of New Hampshire - Durham,0,0,0,17.5,11.8,22.8,17.3
382,302-403,University of Newcastle,0,0,0,15.1,0,27.4,9.5
383,302-403,University of Oklahoma - Norman,0,0,0,8.7,15.2,27.1,8.4
384,302-403,University of Palermo,0,0,0,15.1,6.2,27.1,7.5
385,302-403,University of Paris Dauphine (Paris 9),0,0,27.3,8.7,0,12.1,10.7
386,302-403,University of Pavia,0,0,0,8.7,10.4,32.9,13.2
387,302-403,University of Perugia,0,0,0,8.7,9.1,29.8,12.1
388,302-403,University of Roma - Tor Vergata,0,0,0,0,7.8,35.6,10.6
389,302-403,University of Science and Technology of China,0,0,0,0,10.8,40.1,9.8
390,302-403,University of Tasmania,0,0,0,8.7,8.4,25.3,9.4
391,302-403,University of the Mediterranean (Aix-Marseille 2),0,0,0,15.1,13.2,25.9,12.1
392,302-403,University of the Witwatersrand,0,25.1,0,0,7.6,26.2,10.3
393,302-403,University of Valencia,0,0,0,0,9.5,37.4,10.4
394,302-403,University of Victoria,0,0,0,12.4,13,29.3,12.2
395,302-403,University of Warsaw,0,17.8,0,0,8.2,36.1,11.8
396,302-403,University of Wyoming,0,0,0,8.7,11.8,22.4,13.9
397,302-403,Utah State University,0,0,0,8.7,15.2,23.2,13
398,302-403,Victor Segalen Bordeaux 2 University,0,0,0,8.7,11.9,23.3,9.8
399,302-403,Vienna University of Technology,0,0,0,8.7,13.9,31.6,12.1
400,302-403,Vrije University Brussel,0,0,0,0,9.2,28.1,21.8
401,302-403,Waseda University,0,0,0,12.4,6.6,29.5,10.8
402,302-403,Yamaguchi University,0,0,0,17.5,5.1,27,11
403,302-403,Zhejiang University,0,0,0,0,3.9,46.6,4.4
404,404-502,Auburn University,0,0,0,8.7,0,30,6.7
405,404-502,Autonomous University of Barcelona,0,0,0,0,5.9,35.6,9.2
406,404-502,"Birkbeck, University of London",0,0,0,8.7,9,18.4,8.1
407,404-502,Boston College,0,0,0,8.7,10.5,20.3,12.2
408,404-502,Brigham Young University,0,12.6,0,12.4,0,24.5,5.3
409,404-502,Budapest University of Technology and Economics,0,24.3,0,0,0,22.8,7.8
410,404-502,Drexel University,0,0,0,0,13.3,26.6,11.5
411,404-502,Ehime University,0,0,0,8.7,7.4,24.9,9.1
412,404-502,Eotvos Lorand University,0,0,0,0,12.2,24.7,8.2
413,404-502,Flinders University,0,0,0,8.7,6.6,22.3,8.4
414,404-502,Florida International University,0,0,0,8.7,7.6,20,10.1
415,404-502,Hannover Medical School,0,0,0,0,5.7,30,7.9
416,404-502,Hanyang University,0,0,0,0,0,35.8,8
417,404-502,Himeji Institute of Technology,0,0,0,8.7,5.1,22.2,8
418,404-502,Howard University,0,15.4,0,8.7,7.8,17.7,7.6
419,404-502,Indian Institute of Technology Kharagpur,0,0,0,12.4,5.1,24.3,9.3
420,404-502,Jichi Medical School,0,0,0,15.1,0,19.7,7.8
421,404-502,Jilin University,0,0,0,0,6.2,32.3,3.4
422,404-502,Juntendo University,0,0,0,12.4,6,21.6,8.9
423,404-502,Kagoshima University,0,0,0,8.7,5.3,25.7,8.9
424,404-502,Kaiserslautern University of Technology,0,0,0,8.7,5.7,21.5,8
425,404-502,Kent State University,0,0,0,8.7,8.9,22.2,9.8
426,404-502,Korea University,0,0,0,0,0,36,8
427,404-502,Kumamoto University,0,0,0,0,8.1,29.4,8.3
428,404-502,Kyungpook National University,0,0,0,0,5.1,32.1,8.3
429,404-502,La Trobe University,0,0,0,8.7,7.6,23.8,8.9
430,404-502,Linkoping University,0,0,0,0,6.6,33.1,6.5
431,404-502,London School of Hygiene and Tropical Medicine,0,10.9,0,0,12.6,19.4,8.3
432,404-502,Loyola University Chicago,0,0,0,8.7,3,26,7.9
433,404-502,Massey University,0,0,0,8.7,7.2,22.5,8.6
434,404-502,Medical University of Innsbruck,0,0,0,12.4,5.9,20.4,8.6
435,404-502,Memorial University of Newfoundland,0,0,0,8.7,6.4,22.9,8.5
436,404-502,Montana State University - Bozeman,0,0,0,8.7,8.8,22.4,8.9
437,404-502,Murdoch University,0,0,0,12.4,3.6,19,7.8
438,404-502,Nara Institute of Science and Technology,0,0,0,8.7,12.1,20.2,9.1
439,404-502,National Cheng Kung University (NCKU),0,0,0,0,1.6,39.8,9.2
440,404-502,New Jersey Institute of Technology,0,0,0,8.7,5.6,19.8,16.5
441,404-502,New Mexico State University,0,0,0,8.7,6.8,21.4,11
442,404-502,Northeastern University,0,0,0,8.7,8.1,23.3,9.9
443,404-502,Northern Arizona University,0,0,0,12.4,10.1,15.2,10.6
444,404-502,Oklahoma State University,0,0,0,0,7.4,27.9,7.2
445,404-502,Old Dominion University,0,0,0,12.4,4.3,18.2,11.6
446,404-502,Osaka City University,0,0,0,0,8.3,32.7,9.1
447,404-502,Osaka Prefecture University,0,0,0,12.4,2.3,26.7,9.2
448,404-502,Polytechnic Institute of New York University,0,14.1,0,0,5.1,14.2,32.5
449,404-502,Polytechnic University of Turin,0,0,0,8.7,1.6,26.1,9
450,404-502,"Royal Holloway, U. of London",0,0,0,8.7,12.1,20.4,9.2
451,404-502,Saarland University,0,0,0,0,11.4,30.6,9.4
452,404-502,Sao Paulo State University,0,0,0,0,2.3,34.1,8.1
453,404-502,Scuola Normale Superiore - Pisa,0,0,0,8.7,9.2,16.9,7.8
454,404-502,Shanghai Jiao Tong University,0,0,0,0,1.6,37,6
455,404-502,Shinshu University,0,0,0,0,4.1,30.9,7.8
456,404-502,Swansea Univ,0,0,0,8.7,4.3,23.2,8.1
457,404-502,The Catholic University of America,0,0,0,8.7,9,13.7,17.3
458,404-502,The College of  William and Mary,0,0,0,8.7,10.7,19.9,13.7
459,404-502,The University of Akron,0,0,0,12.4,0,23.2,9
460,404-502,University College Cork,0,0,0,15.1,3.9,21.8,9.1
461,404-502,University College Dublin,0,0,0,0,9,27.3,8.1
462,404-502,University of Arkansas at Little Rock,0,0,0,0,7.6,27.7,7.9
463,404-502,University of Bari,0,0,0,0,4.7,32.2,7.3
464,404-502,University of Bradford,0,0,0,12.4,6.1,18.7,8.3
465,404-502,University of Bremen,0,0,0,0,14.5,25.9,9
466,404-502,University of Calcutta,0,15.4,12.9,0,0,15.1,8
467,404-502,University of Central Florida,0,0,0,15.1,0,25.2,7.3
468,404-502,University of Duisburg-Essen,0,0,0,0,7,33.2,8.9
469,404-502,University of Exeter,0,0,0,0,11.1,26.5,8.4
470,404-502,University of Fribourg,0,0,0,12.4,11.1,16.8,9
471,404-502,University of Granada,0,0,0,0,6.7,33.4,8.9
472,404-502,University of Haifa,0,0,0,8.7,5.1,22.2,8
473,404-502,University of Idaho,0,0,0,8.7,7.6,22.8,13.6
474,404-502,University of Kansas Medical Center,0,0,0,15.1,3.9,19.8,8.7
475,404-502,University of KwaZulu-Natal,0,0,0,8.7,7.6,23.7,8.9
476,404-502,University of Lisbon,0,0,9.1,0,3,22.7,7.7
477,404-502,University of Louisville,0,0,0,0,7.6,32.4,10.9
478,404-502,University of Maastricht,0,0,0,0,5.1,32.8,12.1
479,404-502,University of Maine,0,0,0,0,13,19.5,12.6
480,404-502,"University of Maryland, Baltimore",0,0,0,8.7,5.7,21.4,15
481,404-502,University of Massachusetts Boston,0,0,0,0,5.3,26.6,14.8
482,404-502,University of Mississippi,0,0,0,8.7,5.1,23.2,8.2
483,404-502,University of Nebraska Medical Center,0,0,0,17.5,1.6,21.9,9.1
484,404-502,University of Oulu,0,0,0,0,8.9,31,8.9
485,404-502,University of Parma,0,0,0,0,7.9,28.8,9.4
486,404-502,University of Pretoria,0,0,0,0,10.3,26,8.1
487,404-502,University of Provence (Aix-Marseille 1),0,8.9,0,8.7,3.4,21.8,8.5
488,404-502,University of Quebec,0,0,0,0,7.4,31.2,8.6
489,404-502,University of Rennes 1,0,0,0,0,7.4,29.3,8.2
490,404-502,University of Santiago Compostela,0,0,0,0,5.1,33.4,8.6
491,404-502,University of Sevilla,0,0,0,0,7.4,30.6,8.5
492,404-502,University of Sherbrooke,0,0,0,8.7,10,23.2,9.3
493,404-502,University of Siena,0,0,0,0,6.1,28.2,14
494,404-502,University of Surrey,0,0,0,0,6.6,29.5,8
495,404-502,University of Tennessee Health Science Center,0,0,0,8.7,1.6,27.6,8.4
496,404-502,University of Trento,0,0,0,0,6.7,21.9,30.2
497,404-502,University of Trieste,0,0,0,0,10.1,29.1,13.1
498,404-502,University of Tromso,0,0,0,8.7,3,23.3,7.8
499,404-502,University of Wuppertal,0,0,0,12.4,6.9,18.1,8.3
500,404-502,University of Zaragoza,0,0,0,8.7,2.5,27.6,8.7
501,404-502,West Virginia University,0,0,0,0,6.4,28.6,8.7
502,404-502,York University,0,0,0,0,12.8,25.5,8.5
