uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
44,44,The University of Melbourne,32.6,17.5,13.3,29.3,26.7,65.9,29.7
45,45,The University of Edinburgh,32.5,21.1,24.9,25.8,32.5,51.8,25.8
46,45,The University of Texas Southwestern Medical Center at Dallas,32.5,19,34.5,30.3,37.2,35.8,22.2
47,47,Karolinska Institute,31.9,22.9,26.6,24.8,22.4,51.8,37
48,47,"University of California, Irvine",31.9,0,29.3,35,31.5,46,27.8
49,49,Heidelberg University,31.1,13.9,25.3,23.7,27.5,52.2,32.2
50,49,University of Munich,31.1,26.3,19.1,20.3,31.7,51.3,32.1
51,51,University of Southern California,31,0,31.7,34.8,22.8,52.3,19.7
52,52,"Rutgers, The State University of New Jersey - New Brunswick",30.9,10.5,18.8,34.5,30.1,49.8,24.5
53,53,Technical University Munich,30.7,35.7,21.6,22.3,23.7,48.6,31.2
54,54,Vanderbilt University,30.6,15.8,29,28.4,22.8,51.5,18.9
55,55,"University of California, Davis",30.4,0,0,41,35.1,59.3,26.1
56,56,University of Zurich,30.3,5.3,24,27.1,29.3,52.1,25.1
57,57,Utrecht University,30.2,23.5,20,30,24.6,47.7,27
58,58,Pennsylvania State University - University Park,30,10.5,0,42.3,33,54.7,22.6
59,59,King's College London,29.7,21.7,21,27.6,19.3,53.7,24.9
60,60,Purdue University - West Lafayette,29.5,13.9,23.1,27.7,25.8,49.5,22.2
61,60,Uppsala University,29.5,18.2,27.4,18.4,25.8,49.5,26.7
62,62,Carnegie Mellon University,29.4,32.4,31.6,28.6,15.6,34.4,34
63,63,University of Bristol,28.9,7.4,16.3,25.7,34.2,46.3,29.5
64,64,The Ohio State University - Columbus,28.7,12.9,0,38.3,25.5,60.6,18.8
65,65,University of Pittsburgh-Pittsburgh Campus,28.6,19,0,39.8,19.2,61.9,18.5
66,66,University of Geneva,28.5,22.3,28.2,18.9,29,37.8,28.3
67,67,Ecole Normale Superieure - Paris,28.3,50.2,28,11.2,16.8,26.8,59.8
68,67,McGill University,28.3,31.1,0,22.8,27.1,59.4,26.2
69,69,University of Oslo,28.1,18.2,32.6,15.9,16.5,50,25.9
70,70,Ghent University,28,5.3,13.3,26.9,19.6,57.1,33.9
71,70,The Hebrew University of Jerusalem,28,32.9,28.2,19.6,21.3,37.2,27.8
72,72,Boston University,27.8,11.8,11.5,29.9,27,50.3,21.9
73,73,University of Helsinki,27.5,12.9,16.3,24.2,20,52.3,29.6
74,74,Aarhus University,27.4,11.8,22.1,12.3,26.7,51.9,29.8
75,74,Brown University,27.4,14.9,13.3,26.2,26.7,43.6,32.6
76,74,The Australian National University,27.4,13.9,19.2,24.8,22.8,45.1,29.1
77,77,Leiden University,27.3,18.2,9.4,25.7,23.7,48.4,33.3
78,78,Osaka University,26.8,9.1,0,30.9,29.9,54.4,22.3
79,78,Stockholm University,26.8,24.7,27.4,18.1,20.3,39.9,25.3
80,78,Technion-Israel Institute of Technology,26.8,24.1,37.6,15.2,19.1,33.3,27.1
81,78,University of Florida,26.8,17.5,0,30.9,22,60.4,17.5
82,82,Rice University,26.7,16.6,21.7,28.1,24.6,30,34.6
83,82,University of Groningen,26.7,0,18.8,23,19.9,52.6,32
84,84,Moscow State University,26.1,42.4,33,0,9.7,47.9,30.7
85,85,The University of Queensland,25.7,12.9,0,22,21.7,61.4,27.8
86,86,University of Arizona,25.4,14.9,0,27.2,30.7,48.4,20.5
87,87,University of Utah,25,0,11.5,26.5,27.2,47.3,18.7
88,88,Arizona State University,24.9,0,20,22.2,27.3,42.5,19.1
89,88,The University of Western Australia,24.9,13.9,14.1,22.9,15.3,47.9,28.4
90,90,McMaster University,24.8,12.9,18.8,23.2,15.5,45.7,22.6
91,90,University of Basel,24.8,19.7,16.3,17.4,20.8,39.4,34.4
92,90,University of Rochester,24.8,25.2,7.7,25.2,24,40.7,21.5
93,93,"University of California, Santa Cruz",24.7,0,0,37.9,34.3,29.4,37.3
94,94,University of Bonn,24.6,15.8,19.8,17.4,21.9,40.5,25.2
95,95,University of Strasbourg,24.5,25.8,28.8,13.9,17.7,35.5,21.2
96,96,KU Leuven,24.2,0,0,29.5,19.1,54.9,29.1
97,96,Swiss Federal Institute of Technology Lausanne,24.2,0,0,26.1,29.5,43.3,38.6
98,96,Texas A & M University,24.2,0,0,34.3,23.2,50.2,20.8
99,99,Georgia Institute of Technology,24.1,12.9,0,31,22.2,43.9,28
100,100,VU University Amsterdam,24,0,0,27.8,17.5,55.3,32.6
101,101-150,Aix Marseille University,0.0,13.9,0,16.8,19.5,50,26.5
102,101-150,Baylor College of Medicine,0.0,0,0,23.7,29.8,40.3,19.9
103,101-150,Cardiff University,0.0,0,16.3,13.6,18.8,42.4,21.2
104,101-150,Case Western Reserve University,0.0,31.1,10.9,17.9,22,39,23
105,101-150,Catholic University of Louvain,0.0,10.5,13.3,15.9,9.4,42.4,29.1
106,101-150,Emory University,0.0,0,0,28.4,23.7,51.2,17.9
107,101-150,Hokkaido University,0.0,11.8,16.3,7.2,16.6,44,19.1
108,101-150,Indiana University Bloomington,0.0,10.5,21.6,18.5,21.4,38.2,19.4
109,101-150,Joseph Fourier University (Grenoble 1),0.0,0,14.9,17.4,22.4,39.6,20.2
110,101-150,London School of Economics and Political Science,0.0,20.4,16.3,15.2,0.0,30.5,28
111,101-150,Lund University,0.0,21.7,0,22.5,14.7,50.4,20.9
112,101-150,Mayo Medical School,0.0,0,0,34.9,14.1,47.8,28.6
113,101-150,Michigan State University,0.0,9.1,0,30.7,21.3,50.5,18.5
114,101-150,Monash University,0.0,0,0,18.4,22.9,58.6,25.1
115,101-150,Nagoya University,0.0,22.3,14.1,16.8,18,45.2,21.1
116,101-150,National Taiwan University,0.0,11.8,0,13.9,13.1,57.9,19.9
117,101-150,National University of Singapore,0.0,0,0,18.3,20.2,60.2,30.9
118,101-150,Peking University,0.0,0,0,11.2,20.2,63.6,19
119,101-150,Radboud University Nijmegen,0.0,16.6,0,12.3,18.1,51.7,32.1
120,101-150,Seoul National University,0.0,0,0,12.3,18.9,67.8,23.4
121,101-150,Shanghai Jiao Tong University,0.0,0,0,12.6,11.5,65.9,21.8
122,101-150,Technical University of Denmark,0.0,5.3,11.5,21.1,15.5,39,22.6
123,101-150,The University of Glasgow,0.0,7.4,0,24.9,18.7,42.3,22.6
124,101-150,The University of New South Wales,0.0,0,0,20.2,17.3,57.8,23.2
125,101-150,The University of Sheffield,0.0,18.2,13.3,18.4,17.4,43.7,21.6
126,101-150,The University of Texas M. D. Anderson Cancer Center,0.0,0,0,28.9,21.2,41.6,32.2
127,101-150,Tohoku University,0.0,14.9,0,20.7,21.8,53.2,21.3
128,101-150,Tsinghua University,0.0,10.5,0,10,26.2,62.7,19.5
129,101-150,Tufts University,0.0,19,16.3,20.1,16.4,35.1,25.6
130,101-150,University Libre Bruxelles,0.0,20.4,26.6,11.3,11.8,34.6,30.8
131,101-150,University of Alberta,0.0,11.8,0,23.9,20.1,55.5,22.7
132,101-150,University of Amsterdam,0.0,5.3,0,20.8,19.5,53.7,28
133,101-150,University of Birmingham,0.0,19,9.4,20.8,14.5,45.7,20.7
134,101-150,"University of California, Riverside",0.0,12.9,0,24.7,27.2,32.7,28.2
135,101-150,University of Frankfurt,0.0,31.1,0,19.6,21.8,38.6,24.7
136,101-150,University of Freiburg,0.0,19,18.8,13,25,37.8,24.4
137,101-150,University of Goettingen,0.0,31.6,14.9,13.1,17.9,40.2,24.7
138,101-150,University of Leeds,0.0,17.5,0,18.4,20.5,43.3,20.1
139,101-150,University of Liverpool,0.0,17.5,13.3,16.3,19.4,42,22.7
140,101-150,University of Massachusetts Amherst,0.0,13.9,0,32.8,17.3,36,23.2
141,101-150,University of Massachusetts Medical School - Worcester,0.0,0,20,14.3,28.4,27.7,24.4
142,101-150,University of Montreal,0.0,11.8,0,15.9,17.5,50.9,21.4
143,101-150,University of Nottingham,0.0,11.8,20,17,17.3,46.5,19.9
144,101-150,University of Sao Paulo,0.0,0,0,12.2,12,72.9,15.4
145,101-150,University of Southampton,0.0,0,0,24.6,21.3,46.8,24.4
146,101-150,University of Sydney,0.0,14.9,0,9.6,17.9,64.1,24.7
147,101-150,University of Virginia,0.0,0,0,27,27.9,43.4,18.8
148,101-150,University of Wageningen,0.0,0,0,22.8,19.9,41.8,32.1
149,101-150,University Paris Diderot - Paris 7,0.0,11.8,9.4,14.9,32.2,44.5,19.4
150,101-150,Weizmann Institute of Science,0.0,18.2,16.3,17,34.4,27.3,24.1
151,151-200,Erasmus University Rotterdam,0.0,0,14.9,22,7.5,34.8,26.4
152,151-200,Fudan University,0.0,0,0,12.2,15,56.3,21.3
153,151-200,George Mason University,0.0,0,31.9,5.1,9.3,27.9,18.1
154,151-200,Icahn School of Medicine at Mount Sinai,0.0,0,0,26,25.2,35.9,20.8
155,151-200,Iowa State University,0.0,0,0,18.5,20,38.9,19.6
156,151-200,King Abdulaziz University,0.0,0,0,33.1,5.1,39,12.2
157,151-200,King Saud University,0.0,0,0,34.5,6,40.5,13.8
158,151-200,Kyushu University,0.0,0,0,13.1,14.8,45.8,18
159,151-200,Nanyang Technological University,0.0,0,0,11.2,10.6,50.4,25
160,151-200,North Carolina State University - Raleigh,0.0,0,0,24,14.6,41.5,18.9
161,151-200,Oregon Health and Science University,0.0,0,0,20.8,22.3,34.5,22
162,151-200,Oregon State University,0.0,10.5,0,23,20.8,35.3,22.4
163,151-200,Tel Aviv University,0.0,0,0,20.7,14.4,47.4,24.9
164,151-200,The Chinese University of Hong Kong,0.0,0,14.1,15.1,5.1,43.3,21.7
165,151-200,The University of Adelaide,0.0,14.9,0,15.1,10.9,41.4,24.5
166,151-200,The University of Calgary,0.0,0,0,13.8,15.3,45,18
167,151-200,The University of Georgia,0.0,0,0,20.6,20.6,42.1,18.3
168,151-200,The University of Hong Kong,0.0,0,0,17.5,15.5,44,22.4
169,151-200,Tokyo Institute of Technology,0.0,12.9,0,15.9,17.6,38.4,24.4
170,151-200,Trinity College Dublin,0.0,10.5,13.3,10.7,13.2,32,18.3
171,151-200,University of Barcelona,0.0,0,0,15.1,11.5,51.8,18.4
172,151-200,University of Bern,0.0,12.9,0,16.3,21.7,40.3,26.5
173,151-200,University of Bologna,0.0,0,0,13.8,11.2,48.1,18.4
174,151-200,University of Buenos Aires,0.0,14.9,24,0,9,36.3,21.2
175,151-200,University of Delaware,0.0,10.5,16.3,20.1,11.7,32.2,19.4
176,151-200,University of East Anglia,0.0,13.9,0,19.2,15.4,29.9,23.5
177,151-200,University of Gothenburg,0.0,0,15.4,12.3,13.9,42.7,19.7
178,151-200,University of Hamburg,0.0,11.8,0,13.9,20,36.6,20.8
179,151-200,University of Hawaii at Manoa,0.0,0,0,20.1,23.8,36.3,18.7
180,151-200,University of Illinois at Chicago,0.0,0,0,18.9,14.4,43.9,17.4
181,151-200,University of Iowa,0.0,0,0,20.3,21.2,45.3,17.7
182,151-200,University of Kiel,0.0,10.5,13.3,12.2,13.4,31.2,18.2
183,151-200,University of Cologne,0.0,0,11.5,8.6,17.5,37.2,20.2
184,151-200,University of Lausanne,0.0,0,0,14.9,23.3,33.9,21.5
185,151-200,University of Miami,0.0,0,0,22,18.9,41,15.3
186,151-200,University of Milan,0.0,17.5,0,14.2,10.5,46,20.8
187,151-200,University of Muenster,0.0,19.7,13.3,13.2,15.2,36.5,21.3
188,151-200,University of Padua,0.0,0,0,11.3,17.7,48.7,22
189,151-200,University of Paris Descartes (Paris 5),0.0,11.8,9.4,12.2,16.2,42,16.3
190,151-200,University of Pisa,0.0,13.9,23.1,7.2,6.7,38.1,22.2
191,151-200,University of Roma - La Sapienza,0.0,11.8,13.3,5.1,11.6,53.4,17.9
192,151-200,University of Science and Technology of China,0.0,0,0,15.9,15.2,47.5,23.9
193,151-200,University of Sussex,0.0,0,22.4,15.2,13.5,29,25.6
194,151-200,University of Tuebingen,0.0,22.9,0,12.2,18.7,42.5,23.5
195,151-200,University of Turin,0.0,15.8,0,16.2,9.5,40.3,20.1
196,151-200,University of Vienna,0.0,13.9,0,17.2,21.9,37,24.2
197,151-200,University of Warwick,0.0,0,0,22.5,13.1,38.9,21.9
198,151-200,University of Wuerzburg,0.0,19.7,0,18.9,15,34.4,20.7
199,151-200,Virginia Commonwealth University,0.0,10.5,14.1,15.9,11.8,34,14.6
200,151-200,Zhejiang University,0.0,0,0,7.1,12.5,66.5,19
201,201-300,Autonomous University of Barcelona,0.0,0,0,5,13.7,45.3,20.3
202,201-300,Autonomous University of Madrid,0.0,0,0,11.3,12,39,17.1
203,201-300,Beijing Normal University,0.0,15.8,0,5,7.8,37.2,15.4
204,201-300,Charles University in Prague,0.0,9.1,0,0,10.4,43.6,19.3
205,201-300,City University of Hong Kong,0.0,0,0,18.1,1.5,37.9,21.5
206,201-300,Claude Bernard University Lyon 1,0.0,10.5,0,0,17.4,41,14.5
207,201-300,Colorado State University,0.0,0,0,20.3,13.6,35.5,19.5
208,201-300,Dalhousie University,0.0,0,0,12.2,15.2,34.1,17.9
209,201-300,Dartmouth College,0.0,18.2,0,20.7,14.1,25.6,20.3
210,201-300,Delft University of Technology,0.0,11.8,0,8.6,18.3,38.6,21.3
211,201-300,Durham University,0.0,0,0,19.6,15.5,34.1,21
212,201-300,Ecole Normale Superieure - Lyon,0.0,0,20,3.6,11.7,21,28.4
213,201-300,Florida State University,0.0,0,0,14.6,16,37.9,19.1
214,201-300,Harbin Institute of Technology,0.0,0,0,10,2.9,47.5,14.7
215,201-300,Huazhong University of Science and Technology,0.0,0,0,0,7.7,50.4,15.7
216,201-300,Karlsruhe Institute of Technology (KIT),0.0,0,0,12,15.1,38,19.8
217,201-300,Kobe University,0.0,14.9,0,5.1,14.7,30.9,15.4
218,201-300,Korea Advanced Institute of Science and Technology,0.0,0,0,8.3,16.8,38.7,28.8
219,201-300,Korea University,0.0,0,0,8.7,10.2,49.1,21.2
220,201-300,Laval University,0.0,0,0,15,9.3,36.9,16
221,201-300,Louisiana State University - Baton Rouge,0.0,0,0,13.6,12.6,34,14.3
222,201-300,Maastricht University,0.0,0,0,10.7,6.6,41.5,24.8
223,201-300,Macquarie University,0.0,0,0,18.1,13,32.8,24.3
224,201-300,Medical University of Vienna,0.0,9.1,9.4,8.6,9.7,32.9,18
225,201-300,Nanjing University,0.0,0,0,0.7,6.9,51.5,17.8
226,201-300,National Autonomous University of Mexico,0.0,12.9,0,3.3,10.4,47.7,23.2
227,201-300,National Cheng Kung University (NCKU),0.0,0,0,10.1,2.7,43.6,17.9
228,201-300,National Tsing Hua University,0.0,12.9,0,5.1,12.6,32.7,20.8
229,201-300,Newcastle University,0.0,0,0,12.2,16,38.5,18.8
230,201-300,Northeastern University,0.0,0,0,15.9,18.1,28.8,20.2
231,201-300,Norwegian University of Science and Technology - NTNU,0.0,13.9,0,10.1,13.4,37.3,18
232,201-300,Paul Sabatier University (Toulouse 3),0.0,0,0,12.3,20.6,38.1,14.3
233,201-300,Polytechnic Institute of Milan,0.0,7.4,14.9,5,8.4,33.1,20.3
234,201-300,"Queen Mary, University of London",0.0,18.2,0,18.1,11.6,31.7,19.9
235,201-300,Queen's University,0.0,0,0,13.1,11.8,33.9,19.2
236,201-300,Rensselaer Polytechnic Institute,0.0,12.9,0,13.9,12.2,23.1,23.8
237,201-300,Royal Institute of Technology,0.0,0,14.9,3.6,9.9,38,23.5
238,201-300,RWTH Aachen University,0.0,0,0,15.1,8.1,41.1,20.8
239,201-300,Simon Fraser University,0.0,0,0,12.2,12.9,33.3,18.8
240,201-300,State University of New York at Buffalo,0.0,0,0,13.1,8.1,38.8,15.5
241,201-300,Stony Brook University,0.0,0,0,14.8,18.9,36.9,16.8
242,201-300,Sun Yat-sen University,0.0,0,0,8.7,8.8,53.2,17
243,201-300,Sungkyunkwan University,0.0,0,0,0,12.2,47.2,21.3
244,201-300,Swedish University of Agricultural Sciences,0.0,0,0,13.3,13.3,30,24
245,201-300,The George Washington University,0.0,11.8,0,6.3,11.1,34.4,17
246,201-300,The Hong Kong University of Science and Technology,0.0,0,0,17.4,8.1,30.1,22.8
247,201-300,The University of Alabama at Birmingham,0.0,0,0,18.1,13.6,41.3,15.5
248,201-300,The University of Auckland,0.0,13.9,0,10.1,13.5,40,20.8
249,201-300,The University of Dundee,0.0,0,0,16.8,16,26.1,20.3
250,201-300,The University of New Mexico - Albuquerque,0.0,0,0,14.9,16.8,34.2,15.3
251,201-300,The University of Texas Health Science Center at Houston,0.0,0,15.4,13.9,9.7,32.2,16.5
252,201-300,TU Dresden,0.0,0,0,10.7,16,39.9,20.6
253,201-300,Umea University,0.0,0,0,12.2,11.3,33.8,16.7
254,201-300,University College Dublin,0.0,0,0,10.7,12.3,34.8,17.9
255,201-300,University of Aberdeen,0.0,0,13.3,12.2,12.6,31.9,21.2
256,201-300,University of Bergen,0.0,0,0,10.7,14.6,36.9,19.5
257,201-300,University of Bochum,0.0,0,0,13.3,9.9,36.5,18.6
258,201-300,University of Bordeaux,0.0,0,0,14.3,16.6,40,15.4
259,201-300,University of Cape Town,0.0,19,0,12.2,10,35.6,19.1
260,201-300,University of Cincinnati,0.0,0,0,22.6,9.3,39.7,15.3
261,201-300,University of Erlangen-Nuremberg,0.0,0,0,15.9,14.6,39.3,20.8
262,201-300,University of Exeter,0.0,0,0,17.8,18.8,33.6,22.7
263,201-300,University of Florence,0.0,0,0,16.8,10.5,38.9,18.6
264,201-300,University of Guelph,0.0,0,0,17.5,9.7,31.1,18.7
265,201-300,University of Houston,0.0,0,0,17.3,11.4,36.7,19.9
266,201-300,University of Innsbruck,0.0,0,9.4,14.8,17.1,24.8,24.5
267,201-300,University of Kansas,0.0,11.8,0,11.3,13.3,39.5,14.5
268,201-300,University of Kentucky,0.0,10.5,0,3.6,12.5,39.7,13.5
269,201-300,University of Leicester,0.0,0,0,14.6,18.8,32.7,20.4
270,201-300,University of Leipzig,0.0,11.8,13.3,5,9.6,34.6,18.5
271,201-300,University of Liege,0.0,7.4,0,10.1,14.6,31.5,23.9
272,201-300,University of Lisbon,0.0,0,8.1,5,10.8,46.8,22.8
273,201-300,University of Lorraine,0.0,11.8,16.3,0,7.9,33.7,18.2
274,201-300,University of Mainz,0.0,0,7.7,8.9,16.8,37.1,20.1
275,201-300,University of Marburg,0.0,10.5,0,14.3,12.1,29.5,16.6
276,201-300,"University of Maryland, Baltimore",0.0,0,0,19.1,15.6,38.3,16.8
277,201-300,University of Missouri - Columbia,0.0,9.1,0,3.6,15.2,37.2,13.5
278,201-300,University of Montpellier 2,0.0,10.5,0,6.3,15,31.1,17.3
279,201-300,University of Nebraska - Lincoln,0.0,17.5,0,16.8,12.5,34.3,16.8
280,201-300,University of Notre Dame,0.0,12.9,0,17.5,13,32.1,19.7
281,201-300,University of Oregon,0.0,9.1,0,10.1,17,27.1,18.5
282,201-300,University of Otago,0.0,0,0,12.2,11.3,34.6,27.2
283,201-300,University of Ottawa,0.0,0,0,8.6,13.4,43.3,18.8
284,201-300,University of South Carolina - Columbia,0.0,0,0,16.8,6.9,35.2,15.5
285,201-300,University of South Florida,0.0,0,0,16.3,9.7,40,18.1
286,201-300,University of St Andrews,0.0,10.5,0,3.8,17.7,29,20.4
287,201-300,University of Stuttgart,0.0,19,0,10.1,11.7,27,15.7
288,201-300,University of Tennessee - Knoxville,0.0,10.5,0,15.9,13.1,39.1,14.6
289,201-300,University of the Witwatersrand,0.0,19,0,7.1,16.3,31.9,18.3
290,201-300,University of Tsukuba,0.0,0,19.6,5.8,10.9,35.7,15.6
291,201-300,University of Valencia,0.0,0,0,8.6,9.4,41.8,14.4
292,201-300,University of Victoria,0.0,0,0,17.2,8.2,30.6,19.5
293,201-300,University of Waterloo,0.0,0,0,14.6,12.6,41.6,21.3
294,201-300,University of York,0.0,0,0,13.9,16.2,33,20.4
295,201-300,Virginia Polytechnic Institute and State University,0.0,11.8,0,11.4,8.4,40.4,16.7
296,201-300,Washington State University,0.0,0,0,17.3,10,30,16.1
297,201-300,Western University (The University of Western Ontario),0.0,0,0,5.1,15,41.9,18
298,201-300,Xian Jiao Tong University,0.0,0,0,8.7,8.1,46.4,17.4
299,201-300,Yeshiva University,0.0,0,0,6.3,21.8,32.9,21.9
300,201-300,Yonsei University,0.0,0,0,8.6,6.6,51.1,20.8
301,301-400,Beihang University,0.0,0,0,8.6,4.1,37.1,15
302,301-400,Brandeis University,0.0,19.7,0,3.6,20.3,18.4,24.6
303,301-400,Brigham Young University,0.0,9.1,0,12.2,6.7,26.2,12.5
304,301-400,Central South University,0.0,0,0,7.1,1.5,45.3,15.3
305,301-400,Chalmers University of Technology,0.0,0,0,8.9,11.1,30.2,20
306,301-400,Chiba University,0.0,0,0,8.7,10.1,29,15.7
307,301-400,China Agricultural University,0.0,0,0,0,13.1,39.2,16.6
308,301-400,City University of New York City College,0.0,29.3,0,5.1,8.4,17.9,18.4
309,301-400,Complutense University of Madrid,0.0,19.7,0,0,5.5,42.9,12.1
310,301-400,Curtin University,0.0,0,0,7.1,12.1,34.8,21.4
311,301-400,Dalian University of Technology,0.0,0,0,5,4.6,42.1,16.7
312,301-400,Drexel University,0.0,0,0,12.3,8.8,28.6,18.2
313,301-400,Ecole Polytechnique,0.0,17.5,0,5.1,9.7,27,21.3
314,301-400,Eindhoven University of Technology,0.0,0,0,12.3,8.4,31.9,22.5
315,301-400,Eotvos Lorand University,0.0,13.9,0,10.1,8.6,23.7,13.4
316,301-400,ESPCI ParisTech,0.0,7.4,18.8,0,9.5,15.5,28.9
317,301-400,Federal University of Minas Gerais,0.0,0,0,3.6,4.9,37.9,17.9
318,301-400,Federal University of Rio de Janeiro,0.0,0,0,0,8.1,40.5,19.2
319,301-400,Flinders University,0.0,15.8,0,5.1,4.1,28.5,21.3
320,301-400,Georgetown University,0.0,0,0,11.1,9.1,31.9,17.9
321,301-400,Griffith University,0.0,0,0,3.6,7.6,35.1,18.3
322,301-400,Hannover Medical School,0.0,0,0,8.7,7.5,31.5,16.1
323,301-400,Hanyang University,0.0,0,0,0,6.7,39.8,20.8
324,301-400,Hiroshima University,0.0,0,0,4.8,13.6,33.1,14.9
325,301-400,Indian Institute of Science,0.0,0,0,7.2,2.9,35.7,17.3
326,301-400,Indiana University-Purdue University at Indianapolis,0.0,0,0,7.1,11.9,38.2,13.6
327,301-400,Jagiellonian University,0.0,10.5,0,3.6,6.8,34,16.6
328,301-400,James Cook University,0.0,0,0,10.1,15.7,27.3,23.5
329,301-400,Jilin University,0.0,0,0,0,9.9,48.9,12.8
330,301-400,Keio University,0.0,0,0,5.1,13,34,13.5
331,301-400,Kyung Hee University,0.0,0,0,5,3.1,40,18.1
332,301-400,Lancaster University,0.0,0,0,13.9,7.5,29.3,18.5
333,301-400,Lanzhou University,0.0,0,0,7.1,2.2,36.6,17.5
334,301-400,Linkoping University,0.0,0,0,10.7,9.5,35.1,17.7
335,301-400,London School of Hygiene & Tropical Medicine,0.0,7.4,0,7.1,5.8,31.9,20.8
336,301-400,Nankai University,0.0,0,0,5,6.8,36.5,13.9
337,301-400,National and Kapodistrian University of Athens,0.0,0,0,10.6,3.8,39.8,19.2
338,301-400,National Chiao Tung University,0.0,0,0,8.6,9.3,34.7,20.4
339,301-400,Pohang University of Science and Technology,0.0,0,0,7.1,11.1,30.6,32.6
340,301-400,Polytechnic University of Valencia,0.0,0,0,10.4,12.2,33.4,15.2
341,301-400,Queen's University Belfast,0.0,18.2,0,0,10.9,32.4,18
342,301-400,Saint Petersburg State University,0.0,27.3,0,0,6.1,28,16
343,301-400,San Diego State University,0.0,0,0,14.3,11.5,25,16.6
344,301-400,Scuola Normale Superiore - Pisa,0.0,0,0,7.2,7.1,18,58.9
345,301-400,Shandong University,0.0,0,0,0,3.6,50.6,14.3
346,301-400,Sichuan University,0.0,0,0,0,3.1,50.8,14.1
347,301-400,South China University of Technology,0.0,0,0,7.1,5.7,37.6,14.2
348,301-400,Southeast University,0.0,0,0,8.7,7.5,40.2,14.9
349,301-400,SUNY at Albany,0.0,0,0,13.1,7.2,26.3,18.2
350,301-400,Swinburne University of Technology,0.0,0,0,11.3,13.1,21.4,22.4
351,301-400,Technical University of Berlin,0.0,16.6,0,7.8,6.6,29.4,15.9
