uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
268,203-300,University of Houston,0.0,0,0,22.2,8.1,33.9,16.7
269,203-300,University of Innsbruck,0.0,0,11.2,7.9,19.2,29.8,16.1
270,203-300,University of Kansas - Lawrence,0.0,15.4,0,7.9,15.3,32.3,14.4
271,203-300,University of Karlsruhe,0.0,6.3,0,11.1,13.9,33,16
272,203-300,University of Kentucky,0.0,14,0,7.9,9.6,43.5,17.4
273,203-300,University of Liege,0.0,10.9,0,7.9,10.7,30.3,23.2
274,203-300,University of Manitoba,0.0,0,0,17.6,7.1,33.9,16.5
275,203-300,University of Massachusetts Medical School - Worcester,0.0,0,0,13.6,24.4,28.2,16.9
276,203-300,University of Medicine and Dentistry New Jersey,0.0,0,0,22.2,10.1,33.6,17.6
277,203-300,University of Missouri - Columbia,0.0,12.5,0,7.9,13.1,41.8,14.5
278,203-300,University of Montpellier 2,0.0,14,0,13.6,16.9,31.2,16.7
279,203-300,University of Naples Federico II,0.0,0,0,7.9,9.1,42.1,12.4
280,203-300,University of Oregon,0.0,14,0,11.1,23.1,28.5,18.3
281,203-300,University of Ottawa,0.0,0,0,7.9,12.5,37.6,17.2
282,203-300,University of Saskatchewan,0.0,12.5,0,17.6,6.2,32.9,16.5
283,203-300,University of South Carolina - Columbia,0.0,0,0,13.6,16,35.9,17
284,203-300,University of South Florida,0.0,0,0,15.7,9.9,36.6,13.7
285,203-300,University of Southern Denmark,0.0,0,0,15.7,13.5,28.9,15.1
286,203-300,University of St Andrews,0.0,14,0,7.9,22,30.8,17
287,203-300,University of Stuttgart,0.0,17.7,0,7.9,8.6,30.1,14.6
288,203-300,University of Szeged,0.0,0,15.8,7.9,8.7,24.7,13.4
289,203-300,University of Turku,0.0,0,0,11.1,12.7,33.6,16
290,203-300,University of Vermont,0.0,17.7,0,15.7,11.2,28.6,20.5
291,203-300,University of Victoria,0.0,0,0,13.6,12.3,30.1,15
292,203-300,University of Warwick,0.0,0,0,11.1,14.1,33.9,16.3
293,203-300,University of Waterloo,0.0,0,0,19.2,11.4,38.7,19
294,203-300,University of York,0.0,0,0,11.1,15.4,33.6,16.4
295,203-300,Wake Forest University,0.0,0,0,11.1,10.9,33.4,23.2
296,203-300,Washington State University - Pullman,0.0,0,0,20.8,15.5,33.6,16.9
297,203-300,Wayne State University,0.0,0,0,7.9,9.6,39.9,17.7
298,203-300,Western University,0.0,0,0,7.9,17.1,42.2,19.6
299,203-300,Yeshiva University,0.0,0,0,11.1,22,34.5,20.5
300,203-300,Yonsei University,0.0,0,0,7.9,9.7,43.9,19.4
301,301-400,Aristotle University of Thessaloniki,0.0,0,0,7.9,2,34.9,15.2
302,301-400,Auburn University,0.0,0,0,7.9,5.2,29.7,12
303,301-400,Bar-Ilan University,0.0,0,0,11.1,9.2,28.2,13.4
304,301-400,Ben-Gurion University of the Negev,0.0,0,0,0,10.1,37.5,16.5
305,301-400,Brigham Young University,0.0,12.5,0,11.1,2.9,28,10.3
306,301-400,Carleton University,0.0,0,0,13.6,7,26.9,13.1
307,301-400,Chiba University,0.0,0,0,0,7.7,35.4,17.2
308,301-400,City University of Hong Kong,0.0,0,0,0,9.9,36.9,18.9
309,301-400,City University of New York City College,0.0,37.1,0,11.1,5.5,17.6,14.4
310,301-400,Clemson University,0.0,0,0,13.6,9.4,28.2,13.8
311,301-400,Technical University Darmstadt,0.0,10.9,0,7.9,9.4,25.7,12.5
312,301-400,Dresden University of Technology,0.0,0,0,7.9,6.6,33.9,15.1
313,301-400,Ecole National Superieure Mines - Paris,0.0,18.8,25.8,0,0,10.1,13
314,301-400,Ecole Normale Superieure - Lyon,0.0,0,0,7.9,14.1,21.7,11.5
315,301-400,Eindhoven University of Technology,0.0,0,0,0,11.4,32.5,16.7
316,301-400,Eotvos Lorand University,0.0,19.8,0,0,12.8,24.3,13.1
317,301-400,Federal University of Rio de Janeiro,0.0,0,0,0,8.2,38.6,16.8
318,301-400,Fudan University,0.0,0,0,0,9.1,38,15.2
319,301-400,Gunma University,0.0,0,0,7.9,8.8,24.4,17.7
320,301-400,Henri Poincare University (Nancy 1),0.0,15.4,19.3,0,2.5,24,13.9
321,301-400,Indian Institute of Science,0.0,0,0,11.1,9.8,31.9,14.9
322,301-400,Indiana University-Purdue University at Indianapolis,0.0,0,0,0,9.4,38.2,11.7
323,301-400,Industrial Physics and Chemistry Higher Educational Institution - Paris,0.0,10.9,19.3,0,7.6,16.8,11.8
324,301-400,International School for Advanced Studies,0.0,0,0,0,12.2,18.8,42.7
325,301-400,Jagiellonian University,0.0,0,0,7.9,4.3,31.8,14.1
326,301-400,Kanazawa University,0.0,0,0,11.1,6.5,29.1,17.5
327,301-400,Korea Advanced Institute of Science and Technology,0.0,0,0,0,7.7,39.5,17.1
328,301-400,Linkoping University,0.0,0,0,7.9,6.8,31.6,12.5
329,301-400,London School of Hygiene and Tropical Medicine,0.0,10.9,0,0,14.1,27.1,13.4
330,301-400,Medical College of Wisconsin,0.0,0,0,7.9,8,28.7,13.1
331,301-400,Medical University of South Carolina,0.0,0,0,15.7,2.5,30.3,14.5
332,301-400,Nagasaki University,0.0,0,0,11.1,1.6,27.5,17.3
333,301-400,Nanjing University,0.0,0,0,0,7.2,42.1,15.6
334,301-400,Nanyang Technological University,0.0,0,0,0,0,42.9,18.2
335,301-400,National Cheng Kung University (NCKU),0.0,0,0,0,1.6,39.4,15.3
336,301-400,National Tsing Hua University,0.0,16.6,0,0,5.1,31.5,19.1
337,301-400,Nihon University,0.0,0,0,7.9,4.9,28.9,12.9
338,301-400,Niigata University,0.0,0,0,13.6,7.1,29.4,17.5
339,301-400,Pohang University of Science and Technology,0.0,0,0,7.9,11.3,30.4,14.2
340,301-400,Polytechnic Institute of Milan,0.0,10.9,15.8,0,6.5,27.7,13.5
341,301-400,"Royal Holloway, U. of London",0.0,0,0,7.9,13.3,22.5,11.6
342,301-400,Saint Louis University,0.0,0,12.9,7.9,1.6,26.2,16.3
343,301-400,Saint Petersburg State University,0.0,24.3,0,0,6,31.9,15.6
344,301-400,San Diego State University,0.0,0,0,13.6,10,25.8,12.4
345,301-400,Scuola Normale Superiore - Pisa,0.0,0,0,7.9,7.4,16.6,38.1
346,301-400,Shanghai Jiao Tong University,0.0,0,0,0,7.3,40.9,15.2
347,301-400,Simon Fraser University,0.0,0,0,11.1,12.8,30.5,14.8
348,301-400,State University of New York Health Science Center at Brooklyn,0.0,0,15.8,11.1,7.7,17.4,11.5
