uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
78,78,University of Arizona,26.5,15.1,0,29.8,32.4,49,20.4
79,79,Arizona State University - Tempe,26.1,0,20.1,27.1,27.5,42.5,18.9
80,79,Moscow State University,26.1,43.1,33.3,0,8.8,48.1,30.5
81,81,Aarhus University,26,12,22.2,7.2,25.6,50.9,28.5
82,82,Stockholm University,25.8,25.1,27.6,16.2,19.1,38.3,23.5
83,83,University of Basel,25.6,20,16.4,24.9,18.6,37.5,34.1
84,83,University of Nottingham,25.6,12,20.1,24,17.9,46.1,20.5
85,85,Ghent University,25.5,5.3,13.4,17.7,19.6,55.3,30.2
86,85,Indiana University Bloomington,25.5,10.7,21.7,27.1,20.4,39.7,19.9
87,85,Osaka University,25.5,9.3,0,27.1,29,53.3,20.6
88,85,The University of Queensland,25.5,13.1,0,21.7,22.5,60,26.5
89,85,University of Utah,25.5,0,11.6,30.7,26.9,45.6,18.1
90,90,University of Rochester,25.4,25.6,7.7,28,22.6,41.8,21.2
91,91,The University of Western Australia,25,14.1,14.2,25.8,14.8,45.8,27.3
92,92,McMaster University,24.9,13.1,19,24,16,44.7,21.6
93,92,Michigan State University,24.9,9.3,0,36.9,18.7,51.5,18.6
94,92,Rice University,24.9,16.9,21.9,21.5,24.1,29.5,30.9
95,92,University of Groningen,24.9,0,19,17.7,18.7,51.4,28.8
96,92,Weizmann Institute of Science,24.9,13.1,16.4,24,33.5,28.4,24.5
97,97,University of Strasbourg,24.7,26.2,26.3,17.7,18.5,34.6,20.3
98,97,University of Sydney,24.7,15.1,0,19.1,19.2,62.5,23.9
99,99,Case Western Reserve University,24.6,31.6,10.9,21.7,20.6,39.2,22.6
100,100,University of Freiburg,24.3,19.3,19,15.9,24.4,37.2,24.2
101,101-150,Baylor College of Medicine,0.0,0,0,19.1,31.7,39.1,18.5
102,101-150,Catholic University of Leuven,0.0,0,0,22.9,17.7,53.4,26
103,101-150,Catholic University of Louvain,0.0,10.7,13.4,17.7,10.5,41,27.8
104,101-150,Emory University,0.0,0,0,32.4,23,50,17.3
105,101-150,Georgia Institute of Technology,0.0,13.1,0,26,19.3,43.4,25.1
106,101-150,Hokkaido University,0.0,12,16.4,14.5,16.8,42.8,18.4
107,101-150,Joseph Fourier University (Grenoble 1),0.0,0,15,10.2,22.9,40.4,18.8
108,101-150,London School of Economics and Political Science,0.0,20.7,16.4,16.2,0.0,28.9,26.8
109,101-150,Lund University,0.0,22,0,25.1,14.9,49.7,20.3
110,101-150,Mayo Medical School,0.0,0,0,25.1,14.9,45.9,24.9
111,101-150,Monash University,0.0,0,0,14.5,19.6,55,22.1
112,101-150,Nagoya University,0.0,22.7,14.2,16.2,21.6,44.1,20.3
113,101-150,National Taiwan University,0.0,12,0,17.7,13.4,57.5,19.4
114,101-150,National University of Singapore,0.0,0,0,10.2,17.1,59.5,28.8
115,101-150,Oregon State University,0.0,10.7,0,26.1,20.8,33.9,21.8
116,101-150,Radboud University Nijmegen,0.0,16.9,0,7.2,17.3,50,31
117,101-150,Seoul National University,0.0,0,0,7.2,18,68,22.2
118,101-150,Swiss Federal Institute of Technology of Lausanne,0.0,0,0,24,26.3,40.9,34.4
119,101-150,Tel Aviv University,0.0,0,0,24,14,48.2,25.5
120,101-150,Texas A&M University - College Station,0.0,0,0,33.9,21.3,50.3,19.7
121,101-150,The University of Georgia,0.0,0,0,27,20.8,40.8,18.1
122,101-150,The University of Sheffield,0.0,18.5,13.4,19.5,19,43.4,22.2
123,101-150,The University of Texas M. D. Anderson Cancer Center,0.0,0,0,21.7,20.2,41.3,28.4
124,101-150,Tohoku University,0.0,15.1,0,21.4,22.3,53,20.5
125,101-150,Tokyo Institute of Technology,0.0,13.1,0,21.7,18.9,38.6,24.8
126,101-150,Tufts University,0.0,15.1,16.4,22.9,15.8,34.9,24.7
127,101-150,University Libre Bruxelles,0.0,16.9,16.4,12.5,12.4,33.3,26
128,101-150,University of Alberta,0.0,12,0,21.4,20.1,54.1,21.1
129,101-150,University of Amsterdam,0.0,5.3,0,19.1,17.7,52.4,26.2
130,101-150,University of Birmingham,0.0,19.3,9.5,21.6,14.8,44.9,21
131,101-150,University of Bonn,0.0,16,19.9,14.7,19.9,40.7,24.2
132,101-150,"University of California, Riverside",0.0,13.1,0,27.1,26.7,32.4,27.5
133,101-150,"University of California, Santa Cruz",0.0,0,0,28.9,35,30.8,33
134,101-150,University of Frankfurt,0.0,31.6,0,19.1,20.7,38.4,24.1
135,101-150,University of Goettingen,0.0,28.3,15,16.2,18.5,39.3,24.1
136,101-150,University of Iowa,0.0,0,0,30.7,21.8,43.9,17.9
137,101-150,University of Liverpool,0.0,17.7,13.4,12.5,17,40.7,21
138,101-150,University of Massachusetts Amherst,0.0,14.1,0,33.9,16,36.5,22.6
139,101-150,University of Massachusetts Medical School - Worcester,0.0,0,20.1,14.5,26.6,27.4,22.9
140,101-150,University of Montreal,0.0,12,0,14.5,18.2,49.8,20.1
141,101-150,University of Muenster,0.0,20,13.4,12.2,15.9,35.2,20.6
142,101-150,University of New South Wales,0.0,0,0,20.4,15.5,55,21.5
143,101-150,University of Paris Diderot (Paris 7),0.0,12,9.5,12.5,28.5,44.9,18
144,101-150,University of Pisa,0.0,14.1,23.2,14.5,6.4,37.3,21
145,101-150,University of Roma - La Sapienza,0.0,12,13.4,10.2,13.8,51.5,16.9
146,101-150,University of Sao Paulo,0.0,0,0,10.2,11.6,72.7,14.7
147,101-150,University of Sussex,0.0,0,22.6,20.5,11.6,28.1,26.2
148,101-150,University of Virginia,0.0,0,0,33.9,27.3,44.5,19.2
149,101-150,University of Wageningen,0.0,0,0,28.2,18.6,40,31.7
150,101-150,VU University Amsterdam,0.0,0,0,24,16.3,53.1,29.7
151,151-200,Aix Marseille University,0.0,14.1,0,16.2,14.4,46.1,23.8
152,151-200,Cardiff University,0.0,0,16.4,7.2,19.6,40.3,18.2
153,151-200,Colorado State University,0.0,0,0,30.7,13.4,34.3,20.2
154,151-200,Dartmouth College,0.0,18.5,0,24,15,28.3,21.6
155,151-200,Erasmus University Rotterdam,0.0,0,15,21.7,6.4,34.4,25.1
156,151-200,Florida State University,0.0,0,0,19.1,15.5,37.7,18.9
157,151-200,Fudan University,0.0,0,0,7.1,13.6,52.5,19.1
158,151-200,George Mason University,0.0,0,32.2,10.2,9,28,17.7
159,151-200,Iowa State University,0.0,0,0,22.9,19.6,40.2,19.8
160,151-200,King Saud University,0.0,0,0,31.6,5.6,41,12.9
161,151-200,Kyushu University,0.0,0,0,16.2,15.4,44.5,17.2
162,151-200,Mount Sinai School of Medicine,0.0,0,0,20.5,24.4,35,18.4
163,151-200,National Autonomous University of Mexico,0.0,13.1,0,6.6,10.9,47.1,22.8
164,151-200,North Carolina State University - Raleigh,0.0,0,0,28,12.7,40.6,18.4
165,151-200,Oregon Health and Science University,0.0,0,0,19.1,20.7,35.3,20.8
166,151-200,Peking University,0.0,0,0,0,17.2,60.1,17.2
167,151-200,Shanghai Jiao Tong University,0.0,0,0,7.9,10.4,61.3,19.2
168,151-200,State University of New York at Stony Brook,0.0,0,0,19.6,20,36.1,16.7
169,151-200,Technical University of Denmark,0.0,5.3,11.6,17.6,14,37.4,20.8
170,151-200,The Chinese University of Hong Kong,0.0,0,14.2,16.1,4.5,42,20.5
171,151-200,The University of Glasgow,0.0,7.6,0,21.5,18.1,41.2,20.7
172,151-200,The University of Texas Health Science Center at Houston,0.0,0,15.5,17.7,12.2,30.4,16.1
173,151-200,Tsinghua University,0.0,10.7,0,0,21.6,58.1,17
174,151-200,University of Bern,0.0,13.1,0,12.5,22.7,39.8,25.6
175,151-200,University of Buenos Aires,0.0,15.1,24.2,0,7.9,36.7,21
176,151-200,University of Delaware,0.0,10.7,16.4,22.9,9.8,31.5,18.8
177,151-200,University of Gothenburg,0.0,0,15.5,7.2,12,39.8,17.3
178,151-200,University of Hamburg,0.0,12,0,17.7,16.4,37,20.6
179,151-200,University of Hawaii at Manoa,0.0,0,0,26.1,24.2,35.7,18.8
180,151-200,University of Illinois at Chicago,0.0,0,0,27.8,13,43.9,17.7
181,151-200,University of Kiel,0.0,10.7,13.4,10.2,14.4,31.7,18.1
182,151-200,University of Cologne,0.0,0,11.6,7.2,18.1,36.6,19.7
183,151-200,University of Leeds,0.0,17.7,0,14.5,19.8,42.1,18.8
184,151-200,University of Mainz,0.0,0,7.7,17.7,14.9,36,19.9
185,151-200,"University of Maryland, Baltimore",0.0,0,0,24,18.1,36.5,16.7
186,151-200,University of Miami,0.0,0,0,24,19.6,42.5,15.4
187,151-200,University of Milan,0.0,17.7,0,18.4,11,45.2,19.9
188,151-200,University of Padua,0.0,0,0,12.5,17.3,47.9,20.3
189,151-200,University of Paris Descartes (Paris 5),0.0,12,9.5,10.2,16.4,42.3,15.6
190,151-200,University of Southampton,0.0,0,0,19.3,21.3,43.9,22.4
191,151-200,University of Tennessee - Knoxville,0.0,10.7,0,21.7,12.6,38.3,14.4
192,151-200,University of Tsukuba,0.0,0,19.7,11.7,11,36.3,15.5
193,151-200,University of Tuebingen,0.0,23.3,0,14.5,17.1,41,22.7
194,151-200,University of Vienna,0.0,14.1,0,14.5,22,36.5,22.4
195,151-200,University of Warwick,0.0,0,0,25.1,13.1,37.2,21
196,151-200,University of Waterloo,0.0,0,0,19.1,12.3,40.6,20.7
197,151-200,University of Wuerzburg,0.0,20,0,23.6,15.6,34.9,21.6
198,151-200,Virginia Commonwealth University,0.0,10.7,14.2,17.7,11.6,34.5,14.4
199,151-200,Virginia Polytechnic Institute and State University,0.0,12,0,22.9,12.4,40,17.3
200,151-200,Zhejiang University,0.0,0,0,0,10.1,62.9,17.2
201,201-300,Autonomous University of Barcelona,0.0,0,0,0,13.8,45,19.1
202,201-300,Autonomous University of Madrid,0.0,0,0,12.5,11.2,39.1,16.8
203,201-300,Brandeis University,0.0,20,0,7.2,20.1,19.8,24.6
204,201-300,Charles University in Prague,0.0,9.3,0,0,11.7,44,18.9
205,201-300,Claude Bernard University Lyon 1,0.0,10.7,0,0,19.6,40.7,14.2
206,201-300,Complutense University of Madrid,0.0,20,0,0,8.1,42.3,11.7
207,201-300,Dalhousie University,0.0,0,0,14.5,14.8,34,17.4
208,201-300,Delft University of Technology,0.0,12,0,7.2,16.9,38,19.7
209,201-300,Dresden University of Technology,0.0,0,0,7.2,12.7,38.9,19.1
210,201-300,Ecole Normale Superieure - Lyon,0.0,0,20.1,7.2,12.2,21,27.9
211,201-300,Ecole Polytechnique,0.0,17.7,0,10.2,8.9,27.2,21
212,201-300,Karlsruhe Institute of Technology (KIT),0.0,0,0,9.8,14.6,34.3,17.7
213,201-300,King Abdulaziz University,0.0,0,0,31.6,1.5,30.8,10.1
214,201-300,Kobe University,0.0,15.1,0,10.2,14.3,32.4,15.6
215,201-300,Korea Advanced Institute of Science and Technology,0.0,0,0,6.6,15.5,38,26.7
216,201-300,Laval University,0.0,0,0,15.9,7.7,36.9,15.4
217,201-300,Louisiana State University - Baton Rouge,0.0,0,0,17.3,16.5,34.8,14.9
218,201-300,Macquarie University,0.0,0,0,16.2,12.1,30.2,21.6
219,201-300,Medical University of Vienna,0.0,9.3,9.5,7.2,9.4,33.2,17.5
220,201-300,Nanjing University,0.0,0,0,1.4,8.9,48.7,16.7
221,201-300,Nanyang Technological University,0.0,0,0,0,7.5,49.8,23.1
222,201-300,National Tsing Hua University,0.0,13.1,0,10.2,11.3,33.1,20.5
223,201-300,Newcastle University,0.0,0,0,14.5,19.4,37.5,18.5
224,201-300,Norwegian University of Science and Technology,0.0,14.1,0,10.2,13.6,36.5,17
225,201-300,Paul Sabatier University (Toulouse 3),0.0,0,0,7.2,19.7,36.3,12.8
226,201-300,Polytechnic Institute of Milan,0.0,7.6,15,0,8.2,30.5,17.6
227,201-300,"Queen Mary, U. of London",0.0,18.5,0,16.2,12.4,31.4,19.4
228,201-300,Queen's University,0.0,0,0,16.2,12.4,34.3,19.2
229,201-300,Rensselaer Polytechnic Institute,0.0,13.1,0,17.7,10.3,21.5,22.8
230,201-300,Royal Institute of Technology,0.0,0,15,7.2,9.2,36.6,22.1
231,201-300,RWTH Aachen University,0.0,0,0,10.2,7.1,40.7,19.5
232,201-300,Scuola Normale Superiore - Pisa,0.0,0,0,14.5,8.3,17.5,62.5
233,201-300,Simon Fraser University,0.0,0,0,14.5,12.8,33.9,18.6
234,201-300,State University of New York at Buffalo,0.0,0,0,16.2,5.6,38.2,14.9
235,201-300,Sun Yat-sen University,0.0,0,0,0,7.6,50.5,15.6
236,201-300,Sungkyunkwan University,0.0,0,0,0,11.8,45.9,19.9
237,201-300,Swedish University of Agricultural Sciences,0.0,0,0,12.5,12.2,29.6,22.4
238,201-300,Technical University of Berlin,0.0,16.9,0,15.6,5.8,28.9,16.2
239,201-300,The George Washington University,0.0,12,0,12.5,11.3,32.7,16.2
240,201-300,The Hong Kong University of Science and Technology,0.0,0,0,17.6,9.4,29.7,22
241,201-300,The University of Adelaide,0.0,15.1,0,10.2,9.8,39.8,22.4
242,201-300,The University of Alabama at Birmingham,0.0,0,0,16.2,15.1,39.9,14.4
243,201-300,The University of Auckland,0.0,14.1,0,10.2,12.7,39.9,19.9
244,201-300,The University of Calgary,0.0,0,0,10.2,17.8,43.7,16.9
245,201-300,The University of Connecticut - Storrs,0.0,12,0,15.9,10.1,34.8,13.3
246,201-300,The University of Dundee,0.0,0,0,16.2,15,25.5,18.3
247,201-300,The University of Hong Kong,0.0,0,0,12.7,14.3,43,20.2
248,201-300,The University of New Mexico - Albuquerque,0.0,0,0,12.5,17,34.1,14.4
249,201-300,Thomas Jefferson University,0.0,0,0,17.7,8.6,27.2,28.5
250,201-300,Trinity College Dublin,0.0,10.7,13.4,7.2,11.3,31.3,17.1
251,201-300,Umea University,0.0,0,0,14.5,11.4,33,16.1
252,201-300,University of Aberdeen,0.0,0,13.4,10.2,12,32,19.6
253,201-300,University of Antwerp,0.0,0,0,10.2,10.8,35,25.5
254,201-300,University of Barcelona,0.0,0,0,10.2,11.1,50.5,16.8
255,201-300,University of Bergen,0.0,0,0,7.2,14.6,36.8,18.4
256,201-300,University of Bologna,0.0,0,0,10.2,11.1,46.6,16.5
257,201-300,University of Bordeaux,0.0,0,0,14.5,17.3,40.2,15
258,201-300,University of Cape Town,0.0,19.3,0,10.2,11,34.9,18.5
259,201-300,University of Central Florida,0.0,0,0,17.1,11.1,29.2,16.7
260,201-300,University of Cincinnati,0.0,0,0,22.9,8.4,38.9,14.5
261,201-300,University of Colorado at Denver,0.0,0,0,17.7,8.1,34,12.1
262,201-300,University of Duesseldorf,0.0,12,0,12.1,10.8,31.5,16.7
263,201-300,University of Durham,0.0,0,0,19.1,16.1,33.6,21.1
264,201-300,University of East Anglia,0.0,14.1,0,16,13.5,28.9,21.2
265,201-300,University of Erlangen-Nuremberg,0.0,0,0,14.5,15.7,39.6,20.6
266,201-300,University of Exeter,0.0,0,0,7.2,17.9,31.9,19.9
267,201-300,University of Florence,0.0,0,0,16.2,12.6,37.4,16.9
268,201-300,University of Guelph,0.0,0,0,17.7,11.3,31.9,18.6
269,201-300,University of Houston,0.0,0,0,20.5,11,35.6,19.3
270,201-300,University of Innsbruck,0.0,0,9.5,7.2,16.3,24.3,21.2
271,201-300,University of Kansas - Lawrence,0.0,12,0,12.5,11.5,39,13.7
272,201-300,University of Kentucky,0.0,10.7,0,7.2,11.1,40.6,13.2
273,201-300,University of Lausanne,0.0,0,0,12.4,22,32.4,19.3
274,201-300,University of Leicester,0.0,0,0,19.1,18.9,32.7,20.3
275,201-300,University of Leipzig,0.0,12,13.4,0,8.5,33.3,17.4
276,201-300,University of Liege,0.0,7.6,0,10.2,14.9,31.4,23
277,201-300,University of Lorraine,0.0,12,16.4,0,3.5,32.7,17.3
278,201-300,University of Maastricht,0.0,0,0,7.2,7.7,41.3,23.5
279,201-300,University of Marburg,0.0,10.7,0,14.5,13.8,29.1,16.6
280,201-300,University of Medicine and Dentistry New Jersey,0.0,0,0,21.7,9,29.1,13.9
281,201-300,University of Missouri - Columbia,0.0,9.3,0,7.2,15,37,13
282,201-300,University of Montpellier 2,0.0,10.7,0,12.5,14.9,30.6,17
283,201-300,University of Nebraska - Lincoln,0.0,17.7,0,16.2,12.1,32.9,15.7
284,201-300,University of Notre Dame,0.0,13.1,0,17.7,13.5,31.3,18.8
285,201-300,University of Oregon,0.0,9.3,0,10.2,18.2,27.5,18.3
286,201-300,University of Otago,0.0,0,0,14.5,10.5,34.7,26.6
287,201-300,University of Ottawa,0.0,0,0,7.2,12.2,41.9,17.3
288,201-300,University of Paris Dauphine (Paris 9),0.0,16,26.8,7.2,0,13.1,22.5
289,201-300,University of Saskatchewan,0.0,9.3,0,15.7,9.4,31.6,15.4
290,201-300,University of Science and Technology of China,0.0,0,0,7.2,14.5,45.4,21.2
291,201-300,University of South Florida,0.0,0,0,12.5,9.7,40,16.8
292,201-300,University of Southern Denmark,0.0,0,0,14.5,9.5,34.9,17.8
293,201-300,University of St Andrews,0.0,10.7,0,7.6,19,27.8,22
294,201-300,University of Stuttgart,0.0,19.3,0,10.2,13.4,27.2,15.9
295,201-300,University of Turin,0.0,16,0,12.4,9.2,39.1,17.9
296,201-300,University of York,0.0,0,0,17.7,15.6,31.1,21
297,201-300,Washington State University - Pullman,0.0,0,0,20.5,11,29.9,16.2
298,201-300,Western University,0.0,0,0,10.2,14.9,41.6,17.5
299,201-300,Yeshiva University,0.0,0,0,12.5,17.3,32.6,20.3
300,201-300,Yonsei University,0.0,0,0,7.2,6.9,50.7,19.8
301,301-400,Aristotle University of Thessaloniki,0.0,0,0,9.8,2.6,35,16.7
302,301-400,Bar-Ilan University,0.0,0,0,14.5,8.1,26.8,14.4
303,301-400,Beijing Normal University,0.0,16,0,0,7.5,33.7,13.8
304,301-400,Ben-Gurion University of the Negev,0.0,0,0,7.2,5.7,33.5,15.9
305,301-400,Brigham Young University,0.0,9.3,0,14.5,5.1,26.3,12.3
306,301-400,Chalmers University of Technology,0.0,0,0,17.7,9.6,28,19.2
307,301-400,Chang Gung University,0.0,0,0,7.2,3.5,34.2,20.6
308,301-400,China Agricultural University,0.0,0,0,0,9.5,39.7,16.1
309,301-400,City University of Hong Kong,0.0,0,0,16.2,0,38.1,20.4
310,301-400,City University of New York City College,0.0,29.8,0,10.2,8.6,16.5,17.9
311,301-400,Clemson University,0.0,0,0,12.5,8.5,27.5,14.9
312,301-400,Eindhoven University of Technology,0.0,0,0,7.2,8.1,32.1,20.4
313,301-400,Eotvos Lorand University,0.0,14.1,0,10.2,9.1,24.4,13.6
314,301-400,Federal University of Minas Gerais,0.0,0,0,7.2,5,36.6,17.3
315,301-400,Federal University of Rio de Janeiro,0.0,0,0,0,9.7,41,19.3
316,301-400,Flinders University,0.0,16,0,10.2,5.4,26.9,20.5
317,301-400,Georgetown University,0.0,0,0,12.2,8.4,31.8,17.3
318,301-400,Griffith University,0.0,0,0,7.2,7.4,33.5,17.5
319,301-400,Hanyang University,0.0,0,0,0,6.5,39.7,20
320,301-400,Harbin Institute of Technology,0.0,0,0,0,2.4,45.3,13.2
321,301-400,Hiroshima University,0.0,0,0,9.6,12.6,33.3,14.5
322,301-400,Huazhong University of Science and Technology,0.0,0,0,0,5.8,46.3,13.7
323,301-400,Indian Institute of Science,0.0,0,0,14.5,2.8,34.9,17.4
324,301-400,Industrial Physics and Chemistry Higher Educational Institution - Paris,0.0,7.6,19,0,9.6,15.8,28.1
325,301-400,Jagiellonian University,0.0,10.7,0,7.2,6.6,32,15.7
326,301-400,James Cook University,0.0,0,0,10.2,13.6,26.6,21.7
327,301-400,Jilin University,0.0,0,0,0,9,46,11.8
328,301-400,Kansas State University,0.0,0,0,14.2,8,28.7,13.8
329,301-400,Keio University,0.0,0,0,10.2,12.9,34.2,13.3
330,301-400,King Fahd University of Petroleum & Minerals,0.0,0,0,25.9,4.7,18.9,17.7
331,301-400,Korea University,0.0,0,0,0,5.6,48.3,19.2
332,301-400,Lancaster University,0.0,0,0,17.7,8.4,29.5,19.2
333,301-400,Linkoping University,0.0,0,0,7.2,7.9,32.9,15.5
334,301-400,Medical University of South Carolina,0.0,0,0,14.5,5.8,29.8,19.9
335,301-400,National and Kapodistrian University of Athens,0.0,0,0,11.3,3.7,40.7,19.4
336,301-400,National Cheng Kung University (NCKU),0.0,0,0,10.2,2.1,43.4,17.4
337,301-400,National Chiao Tung University,0.0,0,0,7.2,8.3,34.6,19.1
338,301-400,Northeastern University,0.0,0,0,7.2,15.9,28.5,16.9
339,301-400,Okayama University,0.0,0,0,7.2,11,30.6,12.3
340,301-400,Pohang University of Science and Technology,0.0,0,0,0,11.8,30.5,30.1
341,301-400,Polytechnic University of Valencia,0.0,0,0,6.6,12.6,32,14.1
342,301-400,Queen's University Belfast,0.0,18.5,0,0,9.4,31.3,16.3
343,301-400,Saint Louis University,0.0,0,11.6,10.2,4.2,22.9,11
344,301-400,Saint Petersburg State University,0.0,27.8,0,0,6.8,26.4,15.4
345,301-400,San Diego State University,0.0,0,0,14.5,13.6,26.6,17
346,301-400,Sao Paulo State University,0.0,0,0,0,6.1,43.5,20.1
347,301-400,Shandong University,0.0,0,0,0,4.9,47.6,13.2
348,301-400,Sichuan University,0.0,0,0,0,3.3,49.1,13.6
349,301-400,State University of Campinas,0.0,0,0,7.2,5.4,42.4,19.9
350,301-400,State University of New York at Albany,0.0,0,0,16.2,6.9,26.1,18.1
351,301-400,State University of New York Health Science Center at Brooklyn,0.0,0,15.5,10.2,5,15.8,17.1
