uid,ranking,uniname,Total Score,alumni,award,HiCi,N&S,PUB,PCP
336,301-400,"
National Tsing Hua University
",0,14.4,0,0,9.4,33.8,19.9
337,301-400,"
Northeastern University
",0,0,0,7.2,13.2,26.5,15.3
338,301-400,"
Okayama University
",0,0,0,7.2,13.1,31,12.2
339,301-400,"
Pohang University of Science and Technology
",0,0,0,0,11.3,30.7,30.2
340,301-400,"
Polytechnic University of Valencia
",0,0,0,5.1,12.7,29.4,14.4
341,301-400,"
Queen's University Belfast
",0,20.4,0,0,12.4,32.8,17
342,301-400,"
Saint Louis University
",0,0,12.6,10.2,5.2,25,12.3
343,301-400,"
Saint Petersburg State University
",0,30.6,0,0,4.8,26.8,16
344,301-400,"
San Diego State University
",0,0,0,14.4,13.5,27.4,16.3
345,301-400,"
Sao Paulo State University
",0,0,0,0,5.5,42.2,19.6
346,301-400,"
Scuola Normale Superiore - Pisa
",0,0,0,14.4,6.4,16.7,44.9
347,301-400,"
Shandong University
",0,0,0,0,4.5,43.1,11.8
348,301-400,"
Sichuan University
",0,0,0,0,2.6,45.6,12.2
349,301-400,"
State University of New York at Albany
",0,0,0,16.1,6.1,27.2,17.3
350,301-400,"
State University of New York Health Science Center at Brooklyn
",0,0,15.4,10.2,7.6,17,17.1
351,301-400,"
Stockholm School of Economics
",0,0,16.6,0,"
",10.4,37
352,301-400,"
Sun Yat-sen University
",0,0,0,0,4.5,44.2,14
353,301-400,"
Sungkyunkwan University
",0,0,0,0,10,43.5,18.8
354,301-400,"
Swedish University of Agricultural Sciences
",0,0,0,12.5,12.2,27.7,21
355,301-400,"
Syracuse University
",0,0,0,16.1,8.9,24.5,13.3
356,301-400,"
Technical University Darmstadt
",0,16.6,0,7.2,7.5,28.3,14.9
357,301-400,"
Temple University
",0,0,0,12.5,7.5,32.5,11.2
358,301-400,"
The University of Dundee
",0,0,0,16.1,11,26.1,16.7
359,301-400,"
The University of Montana - Missoula
",0,5.9,0,14.4,13.3,17.1,15.5
360,301-400,"
The University of Texas at Dallas
",0,0,0,10.2,13.7,25.2,20.3
361,301-400,"
The University of Texas Medical Branch at Galveston
",0,0,0,17.7,7.6,24.1,14.7
362,301-400,"
Thomas Jefferson University
",0,0,0,17.7,4.8,27.7,26.9
363,301-400,"
Tokyo Medical and Dental University
",0,0,0,7.2,14.1,24.8,13.6
364,301-400,"
Tulane University
",0,0,0,14.4,12.6,28.4,16.1
365,301-400,"
University College Cork
",0,0,0,16.1,6.8,25.5,14.3
366,301-400,"
University College Dublin
",0,0,0,7.2,11.6,35.5,17.6
367,301-400,"
University of Alaska - Fairbanks
",0,0,0,14.4,12.5,20,15.4
368,301-400,"
University of Bath
",0,0,0,10.2,12.3,30.1,19.5
369,301-400,"
University of Bielefeld
",0,0,0,14.4,9.4,25.1,14
370,301-400,University of Bordeaux 1,0,0,0,12.5,14.7,23.8,14.1
371,301-400,"
University of Duisburg-Essen
",0,0,0,7.2,8.4,30.5,15
372,301-400,"
University of Exeter
",0,0,0,0,19.5,31.5,19.7
373,301-400,"
University of Genova
",0,0,0,14.4,4.3,30.5,12.9
374,301-400,"
University of Graz
",0,8.3,12.6,0,8.4,20.7,17.9
375,301-400,"
University of Halle-Wittenberg
",0,0,8.9,7.2,11.7,27.8,14.9
376,301-400,"
University of Jena
",0,0,0,0,12.1,34.1,16.7
377,301-400,"
University of Konstanz
",0,0,0,14.4,11.6,23,13.6
378,301-400,"
University of Naples Federico II
",0,0,0,7.2,5.2,39.6,11.6
379,301-400,"
University of Nebraska Medical Center
",0,0,0,16.1,8,22.5,13.6
380,301-400,"
University of New Hampshire - Durham
",0,0,0,14.4,14.3,21.9,15.3
381,301-400,"
University of Newcastle
",0,0,0,12.5,6.1,29.3,20.3
382,301-400,"
University of Oklahoma - Norman
",0,0,0,10.2,10.5,28.6,13.6
383,301-400,"
University of Oulu
",0,13.2,0,7.2,8,29.7,15.2
384,301-400,"
University of Palermo
",0,0,0,12.5,6,28.2,11.6
385,301-400,"
University of Porto
",0,0,0,0,6.8,37.4,17.5
386,301-400,"
University of Regensburg
",0,0,0,7.2,10.4,30.4,15.2
387,301-400,University of Rennes 1,0,0,0,7.2,11.9,28.3,10.8
388,301-400,"
University of Rhode Island
",0,0,0,20.4,10,18.5,15.8
389,301-400,"
University of Roma - Tor Vergata
",0,0,0,0,10.3,34.7,16.8
390,301-400,"
University of Szeged
",0,0,15.4,7.2,6.8,21.3,13
391,301-400,"
University of Tasmania
",0,0,0,7.2,11.8,26,19
392,301-400,"
University of Tehran
",0,14.4,0,0,0,37.1,17.7
393,301-400,"
University of the Witwatersrand
",0,21.2,0,0,11.2,29.9,16.3
394,301-400,"
University of Turku
",0,0,0,12.5,6.8,33.1,16.6
395,301-400,"
University of Twente
",0,0,0,10.2,6.9,30.2,18.7
396,301-400,"
University of Ulm
",0,0,0,7.2,10.1,31.5,15.6
397,301-400,"
University of Warsaw
",0,17.6,0,0,8.4,35.1,17.6
398,301-400,"
Wake Forest University
",0,0,0,12.5,8.3,31.8,13.1
399,301-400,"
Waseda University
",0,0,0,12.5,8,28.5,11.2
400,301-400,"
Wayne State University
",0,0,0,7.2,11.2,38.5,13.3
401,401-500,"
Auburn University
",0,0,0,7.2,4.8,28.5,11.8
402,401-500,"
Beijing Normal University
",0,0,0,0,6.6,31.5,12.1
403,401-500,"
Beijing University of Aeronautics and Astronautics
",0,0,0,7.2,3.4,30.7,12
404,401-500,"
Boston College
",0,0,0,7.2,11.3,21.7,12.8
405,401-500,"
Cairo University
",0,22,0,0,2.4,26.9,14.4
406,401-500,"
Carleton University
",0,0,0,14.4,1.5,25.7,14.5
407,401-500,"
Catholic University of Chile
",0,0,0,7.2,9.9,27.2,13.7
408,401-500,"
Catholic University of the Sacred Heart
",0,0,0,7.2,4.8,28.9,13.9
409,401-500,"
Chang Gung University
",0,0,0,7.2,2.6,33.2,18.9
410,401-500,"
Chiba University
",0,0,0,0,9.6,29.4,11.8
411,401-500,"
Chungnam National University
",0,0,0,0,6.8,30.7,15
412,401-500,"
Curtin University of Technology
",0,0,0,0,10.5,29.4,16.3
413,401-500,"
Dalian University of Technology
",0,0,0,0,2.1,37.7,15.1
414,401-500,"
Ecole National Superieure Mines - Paris
",0,15.6,25.2,0,3.4,7.3,13.2
415,401-500,"
Ecole Normale Superieure - Lyon
",0,0,0,7.2,7.7,20.1,19
416,401-500,"
Federal University of Rio Grande do Sul
",0,0,0,0,2.4,37.8,17.5
417,401-500,"
Federal University of Sao Paulo
",0,0,0,0,3.2,33.4,15.5
418,401-500,"
Griffith University
",0,0,0,0,6.6,30.3,15.7
419,401-500,"
Hannover Medical School
",0,0,0,0,6.6,31.6,14.9
420,401-500,"
Harbin Institute of Technology
",0,0,0,0,0,42.6,12.5
421,401-500,"
Jilin University
",0,0,0,0,5.5,41,10.5
422,401-500,"
Kent State University
",0,0,0,10.2,13.6,21.6,13.2
423,401-500,"
Kyung Hee University
",0,0,0,0,1.5,36.9,19.4
424,401-500,"
Kyungpook National University
",0,0,0,0,4.3,34.6,15.9
425,401-500,"
La Trobe University
",0,0,0,7.2,4.3,26.5,16.6
426,401-500,"
Lanzhou University
",0,0,0,0,6.5,35.3,16.2
427,401-500,"
Lehigh University
",0,0,0,12.5,8.2,20.2,16.1
428,401-500,"
Linkoping University
",0,0,0,7.2,4.3,32.2,14.8
429,401-500,"
London School of Hygiene and Tropical Medicine
",0,8.3,0,0,4.3,31.4,22
430,401-500,"
Massey University
",0,0,0,10.2,4,26.9,14.8
431,401-500,"
Medical College of Wisconsin
",0,0,0,7.2,7.6,27.9,11.6
432,401-500,"
Medical University of Graz
",0,0,10.9,7.2,3.4,21.3,19.4
433,401-500,"
Montana State University - Bozeman
",0,0,0,7.2,11.5,19.7,14.9
434,401-500,"
Nagasaki University
",0,13.2,0,10.2,3.5,22.4,10.3
435,401-500,"
Nankai University
",0,0,0,0,8.3,35.3,12.7
436,401-500,"
Nara Institute of Science and Technology
",0,0,0,12.5,11.5,15.6,10.6
437,401-500,"
National Central University
",0,0,0,0,8.3,29.2,16.9
438,401-500,"
National Yang Ming University
",0,0,0,0,7.6,30.7,22.4
439,401-500,"
Nihon University
",0,0,0,7.2,6.7,27.1,8.3
440,401-500,"
Niigata University
",0,0,0,12.5,5.9,24.6,13
441,401-500,"
Polytechnic University of Turin
",0,0,0,14.4,0,26.5,14.1
442,401-500,"
Pusan National University
",0,0,0,0,7.9,34,14.6
443,401-500,"
Southeast University
",0,0,0,0,6,34.9,13.1
444,401-500,"
Swinburne University of Technology
",0,0,0,10.2,10.5,18.6,18.7
445,401-500,"
Technical University of Braunschweig
",0,14.4,0,7.2,5.9,23.1,12.4
446,401-500,"
Texas Tech University
",0,0,0,10.2,4.7,30.3,13.7
447,401-500,"
The Open University
",0,0,0,12.5,11.1,23,11.9
448,401-500,"
The University of Connecticut Health Center
",0,0,0,10.2,7.4,21.7,11.6
449,401-500,"
The University of Texas at San Antonio
",0,0,0,7.2,9.1,22,13.7
450,401-500,"
The University of Tokushima
",0,0,0,10.2,8.9,21,13.8
451,401-500,"
Tilburg University
",0,0,0,0,"
",27,18.9
452,401-500,"
University of Arkansas at Fayetteville
",0,0,0,10.2,9.3,24.5,13
453,401-500,"
University of Bari
",0,0,0,0,7.8,30.4,13.1
454,401-500,"
University of Bayreuth
",0,0,0,7.2,14.1,23.9,13.2
455,401-500,"
University of Bremen
",0,0,0,0,13.8,29.1,14.9
456,401-500,"
University of Canterbury
",0,0,0,7.2,5.7,24.5,17.3
457,401-500,"
University of Chile
",0,8.3,0,0,7.9,31.4,15.2
458,401-500,"
University of Eastern Finland
",0,0,0,7.2,6.9,30.3,14.7
459,401-500,"
University of Essex
",0,22,0,7.2,2.1,20.3,19
460,401-500,"
University of Ferrara
",0,0,0,10.2,8.4,23.9,15.7
461,401-500,"
University of Giessen
",0,0,0,7.2,6.6,30.3,14.7
462,401-500,"
University of Granada
",0,0,0,0,8.6,36.6,11.2
463,401-500,"
University of Greifswald
",0,0,8.9,7.2,3.5,23.7,12.2
464,401-500,"
University of Haifa
",0,0,0,7.2,6.5,26.8,13.2
465,401-500,"
University of Hannover
",0,0,0,7.2,7.3,25.2,12.5
466,401-500,"
University of Jyvaskyla
",0,0,0,7.2,7.3,25.1,12.5
467,401-500,"
University of KwaZulu-Natal
",0,0,0,7.2,7.9,26.5,13.2
468,401-500,"
University of Lisbon
",0,0,8.9,0,5.8,28.3,14
469,401-500,"
University of Ljubljana
",0,0,0,0,6.4,35.2,12.9
470,401-500,"
University of Malaya
",0,0,0,0,3.4,34.6,16
471,401-500,"
University of Maryland, Baltimore County
",0,0,0,12.5,5.2,20.2,13.6
472,401-500,"
University of Milan - Bicocca
",0,0,0,0,9.9,28.1,23.1
473,401-500,"
University of Nevada - Reno
",0,0,0,7.2,11.2,22.6,12.5
474,401-500,"
University of Nice Sophia Antipolis
",0,0,0,7.2,12.8,23.8,10.4
475,401-500,"
University of Parma
",0,0,0,7.2,5.3,25.5,12.9
476,401-500,"
University of Pavia
",0,0,0,0,8.6,29.1,14.4
477,401-500,"
University of Perugia
",0,0,0,7.2,9.8,28.1,14.5
478,401-500,"
University of Pompeu Fabra
",0,0,0,0,13.4,24,24
479,401-500,"
University of Quebec
",0,0,0,0,9.4,33.1,15.9
480,401-500,"
University of Santiago Compostela
",0,0,0,0,5.9,32.4,11.8
481,401-500,"
University of Sherbrooke
",0,0,0,7.2,12.1,25.3,12.1
482,401-500,"
University of Siena
",0,0,0,0,9.7,27.6,17.6
483,401-500,"
University of Surrey
",0,0,0,7.2,5.2,26,17.1
484,401-500,"
University of Technology, Sydney
",0,0,0,12.5,2.4,22.5,14.8
485,401-500,"
University of Tromso
",0,0,0,10.2,8.6,24.6,15.5
486,401-500,"
University of Versailles
",0,0,0,7.2,12.1,19.1,11.3
487,401-500,"
University of Vigo
",0,0,0,7.2,5.9,25.5,13.4
488,401-500,"
University of Wisconsin - Milwaukee
",0,11.8,0,0,6.8,25.7,12.6
489,401-500,"
University of Wollongong
",0,0,0,7.2,8,27.5,17.9
490,401-500,"
University of Wyoming
",0,0,0,7.2,13.9,23,15.1
491,401-500,"
University of Zagreb
",0,0,0,0,2.1,36.7,17
492,401-500,"
University of Zaragoza
",0,0,0,5.1,1.5,32.4,11.3
493,401-500,"
Victoria University of Wellington
",0,13.2,0,0,8.8,23.4,16.5
494,401-500,"
Vienna University of Technology
",0,0,0,0,10.8,28,20.5
495,401-500,"
Vrije University Brussel
",0,15.6,0,0,5.8,26.5,21.7
496,401-500,"
Wuhan University
",0,0,0,0,2.6,36.6,10
497,401-500,"
Xiamen University
",0,0,0,0,8.9,32.9,11.6
498,401-500,"
Xian Jiao Tong University
",0,0,0,0,5,39.2,14.2
499,401-500,"
Yamaguchi University
",0,0,0,16.1,2.8,20,13.2
500,401-500,"
York University
",0,0,0,0,11,31.5,11.7
